,Company,Source,Category,Date,Author,Title,Tags,Subtitle,Content
222292,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-01-28 11:52:00,['ET Now'],['Buy Aurobindo Pharma Ltd with a target of Rs 1225: Ashwani Gujral'],"['Aurobindo Pharma Ltd', 'Aurobindo Pharma Ltd.', 'Ashwani Gujral']",[],"[""In a chat with ET Now,Ashwani Gujralofashwanigujral.com, shares his views onAurobindo Pharma Ltd.ET Now: Your view onAurobindo Pharma Ltd?Ashwani Gujral:Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 1225. Place stop loss at Rs 1180.""]"
222744,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-01-29 11:43:00,['ET Now'],['Buy Aurobindo Pharma Ltd with a target of Rs 1245: Sandeep Wagle'],"['Sandeep Wagle', 'Aurobindo Pharma Ltd']",[],"[""In a chat with ET Now,Sandeep Wagle, Founder & CEO, Power My Wealth, shares his views onAurobindo Pharma Ltd.ET Now: Your view on Aurobindo Pharma Ltd?Sandeep Wagle: Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 1245 and a stop loss of Rs 1180""]"
222847,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-01-29 15:21:00,['ET Now'],['Buy Aurobindo Pharma Ltd with a target of Rs 1265: Ashwani Gujral'],"['Aurobindo Pharma Ltd', 'Ashwani Gujral']",[],"[""In a chat with ET Now,Ashwani Gujralof ashwanigujral.com, shares his views onAurobindo Pharma Ltd.ET Now: Your view on Aurobindo Pharma Ltd?Ashwani Gujral: Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 1265 and a stop loss of Rs 1200""]"
223144,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-01-30 10:18:00,['ET Now'],['Buy Aurobindo Pharma with a target of Rs 1300: Mitesh Thacker'],"['Aurobindo Pharma Ltd.', 'Mitesh Thacker']",[],"[""In a chat with ET Now,Mitesh Thackerof miteshthacker.com shares his views on Aurobindo Pharma Ltd.ET Now: Your view on Aurobindo Pharma Ltd?Mitesh Thacker:Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 1300 and a stop loss of Rs 1185.""]"
223687,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-02-02 09:06:00,['ET Now'],['Buy Aurobindo Pharma Ltd with a target of Rs 1300: Mitesh Thacker'],"['Aurobindo Pharma Ltd.', 'Aurobindo Pharma Ltd', 'Mitesh Thacker']",[],"[""In a chat with ET Now,Mitesh Thackerof miteshthacker.com, shares his views onAurobindo Pharma LtdET Now: Your view on Aurobindo Pharma Ltd?Mitesh Thacker:Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 1300 and a stop loss of Rs 1218.""]"
224370,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Earnings']",2015-02-04 23:27:00,['PTI'],['Aurobindo Pharma Q3 net down 8 per cent at Rs 384.35 crore'],"['sale', 'Net profit', 'Aurobindo Pharma', 'API', 'face value']",[],"['NEW DELHI:Aurobindo Pharmatoday reported a 7.93 per cent decline in its consolidatednet profitat Rs 384.35 crore for the third quarter ended December 31, 2014.The company had posted a net profit of Rs 417.49 crore in the same period last fiscal, Aurobindo Pharma said in a statement.Net sales during the period under review stood at Rs 3,142.46 crore as against Rs 2,135.52 crore in the corresponding period last fiscal.The company said its board has considered and approved second interim dividend of 200 per cent at Rs 2 per equity share of theface valueof Re 1 in addition to the interim dividend of 150 per cent, aggregating to Rs 3.5 per equity share of the face value of Re 1 each for the year 2014-15.The company said its formulation sales were up by 76.2 per cent to Rs 2,529.7 crore during the quarter but active pharmaceutical ingredients (API) sales were down by 9.4 per cent Rs 674.4 crore.Commenting on the performance, Aurobindo Pharma Managing Director N Govindarajan said: ""We continue to grow our revenues and maintain profitability despite the absence of any exceptional upside.""He further said: ""We have been investing our efforts to further differentiate our product portfolio through initiation of developmental research in highly complex molecules and novel technology platforms, for a sustainable future.""']"
224741,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'News']",2015-02-05 19:06:00,['PTI'],['Aurobindo Pharma shares down 5% on disappointing Q3 numbers'],"['BSE', 'nifty', 'Aurobindo Pharma', 'Q3 earnings']",[],"[""MUMBAI: Stocks ofAurobindo Pharmatoday fell by over 5 per cent after the company reported a 7.93 per cent decline in consolidated net profit for the third quarter ended December 31, 2014.The stock declined by 5.08 per cent to end at Rs 1,149.85 on theBSE. During the day, it slipped 5.88 per cent to Rs 1,140.05.On the NSE, it was down 5.12 per cent to close the day at Rs 1,147.80.The company's market capitalisation fell by Rs 1,791.93 crore to Rs 33,514.07 crore.Aurobindo Pharma had yesterday reported a 7.93 per cent decline in its consolidated net profit at Rs 384.35 crore for the third quarter ended December 31, 2014.The company had posted a net profit of Rs 417.49 crore in the same period last fiscal, Aurobindo Pharma had said in a statement.Net sales during the period under review stood at Rs 3,142.46 crore as against Rs 2,135.52 crore in the corresponding period last fiscal.""]"
226703,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-02-11 12:14:00,['ET Now'],['Buy Aurobindo Pharma with a target of Rs 1120: Ashwani Gujral'],"['Shares', 'Aurobindo Pharma Ltd.', 'Ashwani Gujral']",[],"[""In a chat with ET Now,Ashwani Gujralof ashwanigujral.com,shareshis views on Aurobindo Pharma.ET Now: Your view on Aurobindo Pharma?Ashwani Gujral:Aurobindo Pharma is a 'BUY' call with a target of Rs 1120 and a stop loss of Rs 1050.""]"
228920,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-02-18 08:38:00,['ET Now'],['Sell Aurobindo Pharma with a stop loss of Rs 1123.20: Mitesh Thacker'],"['Aurobindo Pharma Ltd.', 'Mitesh Thacker']",[],"[""In a chat with ET Now,Mitesh Thackerof miteshthacker.com, shares his views on Aurobindo Pharma.ET Now: Your view on Aurobindo Pharma?Mitesh Thacker:Aurobindo Pharma Ltd is a 'SELL' call with a target of Rs 1060 and a stop loss of Rs 1123.20.""]"
229393,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-02-19 09:13:00,['ET Now'],['Sell Aurobindo Pharma with a stop loss of Rs 1111: Mitesh Thacker'],"['Aurobindo Pharma Ltd.', 'Mitesh Thacker']",[],"[""In a chat with ET Now,Mitesh Thackerof miteshthacker.com, shares his views on Aurobindo Pharma.ET Now: Your view on Aurobindo Pharma?Mitesh Thacker:Aurobindo Pharma Ltd is a 'SELL' call with a target of Rs 1040 and a stop loss of Rs 1111.""]"
229401,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-02-19 09:40:00,['ET Now'],['Sell Aurobindo Pharma with a stop loss of Rs 1096: Vijay Bhambwani'],"['Aurobindo Pharma Ltd.', 'Vijay Bhambwani']",[],"[""In a chat with ET Now,Vijay Bhambwani, Author and CEO at bsplindia.com, shares his views on Aurobindo Pharma.ET Now: Your view on Aurobindo Pharma?Vijay Bhambwani:Aurobindo Pharma Ltd is a 'SELL' call with a target of Rs 1068 and a stop loss of Rs 1096.""]"
232096,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-02-26 08:32:00,['ET Now'],['Sell Aurobindo Pharma with a target of Rs 960: Mitesh Thacker'],"['Aurobindo Pharma Ltd.', 'Mitesh Thacker']",[],"['In a chat with ET Now,Mitesh Thacker, Technical Analyst, miteshthacker.com, shares his views on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Mitesh Thacker:Sell Aurobindo Pharma with a target of Rs 960 and stop loss of Rs 1041.']"
232121,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-02-26 09:48:00,['ET Now'],"['Sell Aurobindo Pharma with a target of Rs 1,000: Vijay Bhambwani']",['Aurobindo Pharma Ltd.'],[],"['In a chat with ET Now, Vijay Bhambwani, Author and CEO at bsplindia.com, shares his views on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Vijay Bhambwani:Sell Aurobindo Pharma with a target of Rs 1,000 and stop loss of Rs 1,026.']"
232594,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-02-27 09:03:00,['ET Now'],['Buy Aurobindo Pharma Ltd with a target of Rs 1075: Ashwani Gujral'],"['Aurobindo Pharma Ltd', 'Aurobindo Pharma Ltd.', 'Ashwani Gujral']",[],"['In a chat with ET Now,Ashwani Gujral, Fund Manager, Ashwanigujral.com shares his view onAurobindo Pharma Ltd.ET Now: What is your view on Aurobindo Pharma Ltd?Ashwani Gujral:Buy Aurobindo Pharma Ltd with a target of Rs 1075 and a stop loss of Rs 1000.']"
233809,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-03-02 10:20:00,['ET Now'],"['Buy Aurobindo Pharma with a target of Rs 1,145: Sandeep Wagle']",['Aurobindo Pharma Ltd.'],[],"['In a chat with ET Now, Sandeep Wagle, Founder & CEO, Power My Wealth, shares his view on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Sandeep Wagle:Buy Aurobindo Pharma Ltd with a target of Rs 1,145 and a stop loss of Rs 1,050.']"
235091,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-03-05 08:55:00,['ET Now'],"['Add IT, pharma names to portfolio; Mastek, Aurobindo Pharma top bets: Daljeet Singh Kohli, IndiaNivesh']","['pharmaceuticals', 'nyse', 'IT sector', 'Aurobindo Pharma', 'Mastek Ltd.']",[],"[""In a chat with ET Now, Daljeet Singh Kohli, Head of Research, IndiaNivesh, shares his views onpharmaceuticalsand IT sectors.ET Now: Can you share with us one stock that you are most bullish on?Daljeet Singh Kohli:We look at promoters' background, valuations and the company's growth potential before going bullish on any stock. Recently, we talked about high-beta stocks of financials as well as infra theme through financials or through cement. But, it is a need of hour to hedge portfolio. It is because we expect a lot of volatility in the coming two-three months. I would suggest that one should allot some portion of portfolio given to IT and pharma names. Within the pharma, we have addedAurobindo Pharmaas they are doing well. The stock has come off substantially in last one-and-a-half months after the December quarter results. We expect that forthcoming results will be good and the pharma company is on track.The acquisition will start accruing to them in next two quarters. We have a buy rating on the stock with target of Rs 1,412. In the IT space, Mastek is one stock that we continue to remain bullish on. We feel that by May or June Mastek's Majesco subsidiary will get listed onNYSE. It would unlock value. Here in India, we will start seeing rising valuations. This trigger will play out in probably next three to six months. Therefore one should look at Mastek in the midtier IT company. We have our target of Rs 554 on Mastek.""]"
237296,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-03-13 13:49:00,['ET Now'],"['Buy Aurobindo Pharma with a target of Rs 1,200 Prakash Gaba']","['Aurobindo Pharma', 'Aurobindo Pharma Ltd.', 'prakash gaba']",[],"[""In a chat with ET Now,Prakash Gaba, CFT, prakashgaba.com, shares his view onAurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Prakash Gaba:Aurobindo Pharma is a 'BUY' call with a target of Rs 1200 and a stop loss of Rs 1110.""]"
237943,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-03-19 07:45:00,['ET Now'],['Valuations of Aurobindo Pharma cheaper than many frontline peers; further upside likely: Anand Tondon'],"['USFDA', 'pharma sector', 'Aurobindo Pharma Ltd.']",[],"[""In a chat with ET Now, Anand Tandon, an independent analyst, shares his view on Aurobindo Pharma.ET Now: We have an exclusive news. Sources have indicated that the US FDA has cleared company's unit IV and V in the re-inspection which generates nearly 80 per cent of its revenues. What is your view?The news is a bit of a shot in the arm for Aurobindo Pharma which has already rallied from its recent lows of Rs 1,000-1,050 levels to Rs 1,250?Anand Tandon:It is indeed a good news because it is vital plant for Aurobindo Pharma and since most of the company's business comes from US and other regulated markets, the clearance will ensure that the company manages to meet analysts' forecasts.Overall, valuation-wise, Aurobindo Pharma is probably one of the cheaper stocks among the frontline pharma names. I am not surprised that if it rallies furtherET Now: It is probably because of the rally that we have seen in a bunch of other pharma names that Aurobindo Pharma now looks cheaper compared to the others. But, it has been stupendous last one month for stocks such as Natco Pharma and Sun Pharma Advance Research Wockhardt and Suven Lifesciences. They all have seen massive moves. Isn't it ?Anand Tandon:Absolutely. Pharma as a sector has performed pretty well ? not only in the last one month, but also in the last several years. The gains see in the pharma counters have been becoming more broad-based now. That said, even in absolute terms, Aurobindo is probably one of the cheaper ones compared to the rest pack. Some of the front lines have now become extremely expensive. But as you pointed out, on relative basis, valuations of the overall market continues to remain fairly expensive. This is deu to tepid earnings growth that we are witnessing and are likely to witness going ahead.""]"
238032,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-03-19 13:31:00,['ET Now'],"['Buy Aurobindo Pharma with a target of Rs 1,300: Prakash Gaba']",['Aurobindo Pharma Ltd.'],[],"[""In a chat with ET Now, Prakash Gaba, CFT, prakashgaba.com, shares his view on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Prakash Gaba:Aurobindo Pharma is a 'BUY' call with a target of Rs 1,300 and a stop loss of Rs 1,247.""]"
238152,AUROBINDO PHARMA,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2015-03-19 18:01:00,['PTI'],['Aurobindo Pharma gets tentative nod from USFDA for Lacosamide tablets'],"['USFDA', 'Aurobindo Pharma', 'US Food & Drug Administration', 'Abbreviated New Drug Application', 'USB Inc', 'Shares of Aurobindo Pharma']","['This ANDA is at present under litigation in the United States District Court for the District of Delaware, Aurobindo Pharma said.']","[""NEW DELHI: Drug firmAurobindo Pharmahas received tentative approval from the US health regulatorUSFDAfor its generic Lacosamide tablets used in treatment of partial seizures in epilepsy patients.The US Food & Drug Administration (USFDA) has granted tentative approval to the company for itsAbbreviated New Drug Application(ANDA) for Lacosamide tablets in the strengths of 50 mg, 100 mg, 150 mg and 200 mg, Aurobindo Pharma said in a statement today.This ANDA is at present under litigation in the United States District Court for the District of Delaware, Aurobindo Pharma said.The product is generic equivalent ofUSB Inc's Vimpat tablets and is used in the treatment of partial-onset seizures in patients with epilepsy aged 17 years and older, Aurobindo Pharma said.Aurobindo Pharma including its arm Aurolife currently has a total of 193 ANDA approvals (165 final approvals and 28 tentative approvals) from USFDA, it added.Shares of Aurobindo Pharma today closed at Rs 1,225.95 per scrip on BSE, down 1.32 per cent from its previous close.""]"
239823,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-03-31 11:06:00,['ET Now'],"['Buy Aurobindo Pharma Ltd with a target of Rs 1,300: Ashwani Gujral']",['Aurobindo Pharma Ltd.'],[],"[""In a chat with ET Now, Ashwani Gujral, Fund Manager, Ashwanigujral.com, shares his view on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Ashwani Gujral:Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 1,300 and a stop loss of Rs 1,220.""]"
240227,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-06-24 11:22:00,['ET Now'],"['Buy Aurobindo Pharma with a target of Rs 1,505: Sandeep Wagle']",['Aurobindo Pharma Ltd.'],[],"[""In a chat with ET Now, Sandeep Wagle, Founder & CEO, Power My Wealth, shares his view on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Sandeep Wagle:Aurobindo Pharma Ltd.is a 'BUY' call with a target of Rs 1,505 and a stop loss of Rs 1,410.""]"
241114,AUROBINDO PHARMA,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2015-06-22 13:11:00,['PTI'],['Aurobindo Pharma gets USFDA nod for two generic drugs'],"['disease', 'Pfizer', 'Aurobindo Pharma', 'US Food and Drug Administration', 'Orion Corporation']","[""The tablets are generic versions of Orion Corporation's Comtan, used in the treatment of Parkinson's disease.""]","[""NEW DELHI:Aurobindo Pharmatoday announced receipt of final approval from the US health regulator to manufacture and market its generic versions of Parkinson'sdiseasetreatment drug Entacapone tablets and anti-biotics Azithromycin in the American market.The approval by theUS Food and Drug Administration(USFDA) to manufacture and market Entacapone Tablets is for strength of 200mg and product will be launched soon, the company said in a statement.The tablets are generic versions ofOrion Corporation's Comtan, used in the treatment of Parkinson's disease. As per IMS, the drug has an estimated market size of USD 59 million for the twelve months ending April 2015.The approval for Azithromycin is for injection of 500mg per vial, which is generic equivalent ofPfizer's Zithromax injection, an antibacterial drug indicated for the treatment of patients with community-acquired pneumonia and pelvic inflammatory disease, the company said.Shares of Aurobindo Pharma were trading at Rs 1,368.50 per scrip in the mid-day trade, up 0.71 per cent from the previous close on the BSE.""]"
243888,AUROBINDO PHARMA,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2015-06-15 16:59:00,['PTI'],['Aurobindo Pharma gets USFDA final nod for generic anti-epileptic drug'],"['Pfizer', 'Aurobindo Pharma', 'FDA Phase', 'Pfizer Inc', 'US Food & Drug Administration', 'Aurolife Pharma LLC']",['Aurobindo\xa0Pharma\xa0has received final nod from the US health regulator to make and market generic anti-epileptic\xa0Phenytoin\xa0Sodium capsules in America.'],"['NEW DELHI:Aurobindo Pharmahas received final nod from the US health regulator to make and market generic anti-epileptic Phenytoin Sodium capsules in America.""The company has received the final approval from the US Food & Drug Administration (USFDA) to manufacture and market extended Phenytoin Sodium capsules USP, 100mg,"" Aurobindo Pharma said in a statement.The approved abbreviated new drug application (ANDA) is for the generic version ofPfizer IncParke-Davis Division\'s Dilantin capsules.The product has an estimated market size of USD 125 million for 12 months ended April 2015, Aurobindo Pharma said quoting IMS data.The capsules, a anti-epileptic product is indicated for the control of seizures and prevention and treatment of seizures occurring during or following neurosurgery, it added.The company currently has a total of 199 ANDA approvals (172 final approvals including 9 fromAurolife Pharma LLCand 27 tentative approvals) from USFDA.Aurobindo Pharma stock closed marginally down at Rs 1,276.85 on the BSE.']"
244998,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-06-12 09:32:00,['ET Now'],"['Sell Aurobindo Pharma with a target of Rs 1,230: Mitesh Thacker']","['Aurobindo Pharma Ltd.', 'Mitesh Thacker']",[],"[""In a chat with ET Now,Mitesh Thackerof miteshthacker.com, shares his view on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Mitesh Thacker:Aurobindo Pharma Ltd.is a 'SELL' call with a target of Rs 1,230 and a stop loss of Rs 1,291.""]"
245716,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'News']",2015-06-10 18:47:00,['PTI'],['Aurobindo Pharma earmarks Rs 900 crore capex for 2015-16'],"['BSE', 'Aurobindo Pharma']",[],"['NEW DELHI: Drug firmAurobindo Pharmaintends to invest up to Rs 900 crore this fiscal on various activities including capacity expansion, clinical trials and product filings.""We expect it (capex for 2015-16) to be in the range of Rs 800 crore to Rs 900 crore... We had expended Rs 700 crore last year, so with additional capacities coming in this year, we are expecting it to be around Rs 800 crore to Rs 900 crore,"" Aurobindo Pharma Ltd Managing Director N Govindarajan said in an analyst call.Elaborating on the capital expenditure plans during the current fiscal, he said the company is continuing to invest in enhancing finished dosage as well as active pharmaceutical ingredient (API) capacity.""We have continuing capex in terms of both the API capacity as well as the finished dosage capacity because whatever spending we have done is only partial in terms of the last year, so for us to complete those expenses plus our filing expenses plus our clinical trial expenses,"" Govindarajan said.The Hyderabad-based firm\'s capex for 2014-15 stood at around Rs 700 crore.Besides, the US-based wholly-owned subsidiary of the company -- AuroMedics Pharma LLC -- is working to develop four new injectable products.""This past year, we formed a group in the US here, specifically to develop some microsphere and liposomal injectable products. This year, by the end of this fiscal year, we will have invested about USD 6 million into four projects that we are currently working on,"" said AuroMedics Pharma USA CEO Ronald Quadrel.The addressable market of these four products is about USD 3 billion, he added.""We are expecting that we will start filing these products probably (by) end of calendar 2016 beginning 2017 because there are some lengthy bioequivalence studies that have to be conducted... I am expecting that our first approval will probably be sometime in calendar year 2018 with the first product followed closely by the other three products,"" Quadrel said.AuroMedics Pharma LLC commenced business in June 2011 and is responsible for generic injectable pharmaceutical products in the US.Aurobindo Pharma\'s CEO-Formulations Arvind Vasudeva said the company has completed integration of Actavis team with itself and is now planning to launch Actavis products in the Indian market.Aurobindo shares today ended 1.24 per cent up at Rs 1,301.35 apiece on theBSE.']"
250596,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Earnings']",2015-05-28 22:21:00,['PTI'],['Aurobindo Pharma reports Q4 net profit at Rs 404 crore'],"['Aurobindo Pharma Ltd.', 'BSE', 'Aurobindo Pharma', 'Earnings Announcement', 'Dividend Issuance', 'Aurobindo Pharma shares']",[],"[""NEW DELHI:Aurobindo Pharmatoday reported a consolidated net profit of Rs 403.80 crore for the fourth quarter ended March 31, 2015.The company had posted a net profit of Rs 501.81 crore during the corresponding period of previous fiscal.Net sales of the company stood at Rs 3,142.46 crore for the fourth quarter, while the same stood at Rs 2,305.88 crore during the corresponding period of previous year, Aurobindo Pharma said in a filing to theBSE.For the year ended March 2015, the company posted a net profit of Rs 1,575.77 crore, while the same was Rs 1,172.85 crore in the previous year.Net sales of the company for the year ended March 2015 stood at Rs 12,043.23 crore, against Rs 8,038.48 crore in the previous year.The company said results of the quarter and the year ended March 31, 2015 are not comparable to the previous financial year due to the company acquiring assets in 2014.Meanwhile, the company's Board, which met today, considered and approved third interim dividend of 100 per cent, or Re 1 per equity share of Re 1 each, for the year 2014-15.The Board did not recommend any further dividend for the year 2014-15.Aurobindo Pharma sharestoday ended 2.57 per cent down at Rs 1,304.15 apiece on the BSE.""]"
254019,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-05-20 10:39:00,['ET Now'],"['Buy Aurobindo Pharma with a target of Rs 1,430: Mitesh Thacker']",['Aurobindo Pharma Ltd.'],[],"[""In a chat with ET Now, Mitesh Thacker of miteshthacker.com shares his view on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Mitesh Thacker:Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 1,430 and a stop loss of Rs 1,364.""]"
254033,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-05-20 10:28:00,['ET Now'],"['Buy Aurobindo Pharma with a target of Rs 1,440: Ashwani Gujral']",['Aurobindo Pharma Ltd.'],[],"[""In a chat with ET Now, Ashwani Gujral, Fund Manager, Ashwanigujral.com, shares his view on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Ashwani Gujral:Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 1,440 and a stop loss of Rs 1,370.""]"
259301,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-05-06 10:17:00,['ET Now'],"['Buy Aurobindo Pharma with a target of Rs 1,410: Ashwani Gujral']",['Aurobindo Pharma Ltd.'],[],"[""In a chat with ET Now, Ashwani Gujral, Fund Manager, Ashwanigujral.com, shares his view on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Ashwani Gujral:Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 1,410 and a stop loss of Rs 1,350.""]"
264516,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-04-20 10:23:00,['ET Now'],"['Sell Aurobindo Pharma with a target of Rs 1,280: Ashwani Gujral']",['Aurobindo Pharma Ltd.'],[],"[""In a chat with ET Now, Ashwani Gujral, Fund Manager, Ashwanigujral.com, shares his view on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma.Ashwani Gujral:Aurobindo Pharma Ltd is a 'SELL' call with a target of Rs 1,280 and a stop loss of Rs 1,350.""]"
265227,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-04-17 10:15:00,['ET Now'],"['Buy Aurobindo Pharma with a target of Rs 1,465: Mitesh Thacker']",['Aurobindo Pharma Ltd.'],[],"[""In a chat with ET Now, Mitesh Thacker of miteshthacker.com shares his view on Aurobindo Pharma.ET Now: What is your view on Aurobindo Pharma?Mitesh Thacker:Aurobindo Pharma Ltd is a 'BUY' call with a target of Rs 1,465 and a stop loss of Rs 1,394.""]"
265984,AUROBINDO PHARMA,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2015-04-15 13:44:00,['PTI'],['Aurobindo Pharma gets USFDA nod to sell antibiotic oral suspension'],"['Bronchitis', 'Aurobindo Pharma', 'US Food and Drug Administration', 'Lupin Pharmaceuticals Inc']","['The approval by the\xa0USFDA\xa0is for strengths of 100 mg/5 ml and 200 mg/5 ml and the product is ready for launch,\xa0Aurobindo\xa0Pharma\xa0said in a statement.']","['NEW DELHI:Aurobindo Pharmatoday said it has got final approval from theUS Food and Drug Administration(USFDA) to make and sell its generic version of oral suspension of antibiotic Cefixime.The approval by the USFDA is for strengths of 100 mg/5 ml and 200 mg/5 ml and the product is ready for launch, Aurobindo Pharma said in a statement.The approved solutions are bio-equivalent and therapeutically equivalent to the reference listed drug product Suprax Oral Suspension USP 100 mg/5 mL and 200 mg/5 mL, respectively ofLupin Pharmaceuticals Inc, it added.Citing IMS data, the company said the product has an estimated market size of USD 123 million for the twelve months ended February 2015.Cefixime for oral suspension is indicated for treatment of adults and pediatric patients of six months of age or older, in urinary tract infections, acute exacerbations of chronicbronchitis, uncomplicated gonorrhea, pharyngitis and tonsillitis, among others, it added.Aurobindo now has 11 abbreviated new drug applications approved out of Unit VI formulation facility in Hyderabad, India, it said.Aurobindo Pharma shares were trading 1.60 per cent up at Rs 1,372.40 per scrip during afternoon session on the BSE.']"
268137,AUROBINDO PHARMA,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2015-04-09 13:28:00,['PTI'],['Plethico to pay Aurobindo Pharma $23.3 million to settle dispute'],"['Aurobindo Pharma Ltd', 'united states', 'Plethico', 'Aurobindo Pharma USA', 'Natrol LLC', 'Plethico USA']",['Plethico to pay $23.3 million as penalty to Aurobindo Pharma for non-performance during sale of Natrol.'],"['NEW DELHI: Aurobindo Pharma said on Thursday thatPlethicowill pay it $23.3 million to settle a dispute related to the acquisition of US-based Natrol.Aurobindo Pharma Ltd\'s 100 per cent subsidiaryAurobindo Pharma USAcompleted acquisition ofNatrol LLCfrom Plethico for $132.5 million on December 5, 2014.On April 6, 2015, Natrol LLC had approached the Delaware Bankruptcy Court with certain discrepancies and non-performance of obligations by erstwhile owner Plethico with regard to the deal.""Based on the discussions, a settlement agreement has been reached, wherein Plethico Group would assign $23.3 million in cash in milestone payments, certain global IP rights and other assets,"" Aurobindo Pharma said in a BSE filing.Aurobindo Pharma had emerged as the highest bidder for acquisition of Natrol Inc, USA.The acquisition included manufacturing assets, personnel, commercial infrastructure, including Nutraceutical brands in USA of Natrol along with an agreement to take certain liabilities.Shares of Aurobindo Pharma were trading up 0.56 per cent at Rs 1,330.55 in the afternoon trade on BSE.']"
268531,AUROBINDO PHARMA,econominc-times,"['Markets', 'Stocks', 'News']",2015-04-08 16:05:00,['ET Online'],['Aurobindo Pharma hits 52-week high on CCEA nod to raise capital via QIB'],['Aurobindo Pharma Ltd.'],[],"['NEW DELHI: Aurobindo Pharma Ltd rallied nearly 2 per cent in trade on Wednesday to hit its fresh 52-week high of Rs 1382.25, after the Cabinet Committee on Economic Affairs, chaired by Prime Minister Narendra Modi, approved the proposal to bring in Rs 2,165 crore worth foreign investments by Qualified Institutional Buyers.However, the stock ended in red, down 2.62 per cent or Rs 35.65 at Rs 1323.15.Aurobindo Pharma is engaged in manufacturing generic pharmaceuticals, active pharma ingredients and approvals have been given for Qualified Institutional Buyers to infuse fresh equity of ""up to 7 per cent amounting to about Rs 2,165 crore into the company"", it said.The existing FII shareholding is 27.32 per cent in the company, it said, adding that ""this will enable the company to expand its operations in the areas of anti infective, cardiovascular and central nervous system related ingredients.""']"
