CompanyName,Source,Category,Date,Author,Title,Tags,Subtitle,Content
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-07-13T10:00:00,['ET Now'],['Buy Bank of Baroda with a target of Rs 165: Sandeep Wagle'],['Bank of Baroda'],[],"[""In a chat with ET Now, Sandeep Wagle, Founder & CEO, Power My Wealth, shares his view onBank of Baroda.ET Now: What is your view on Bank of Baroda?Sandeep Wagle:Bank of Baroda Ltd. is a 'BUY' call with a target of Rs 165 and a stop loss of Rs 153.""]"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-07-22T09:07:00,['ET Now'],['Sell Bank of Baroda with a target of Rs 140: Mitesh Thacker'],['Bank of Baroda'],[],"[""In a chat with ET Now, Mitesh Thacker, Technical Analyst, miteshthacker.com, shares his view onBank of Baroda.ET Now: What is your view on Bank of Baroda?Mitesh Thacker:Bank of Baroda Ltd. is a 'SELL' call with a target of Rs 140 and a stop loss of Rs 154.""]"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-07-24T11:46:00,['ET Now'],['Buy Bank of Baroda with a target of Rs 157 and a stop loss of Rs 157.'],['Bank of Baroda'],[],"[""In a chat with ET Now, Prakash Gaba, CFT, prakashgaba.com, shares his view onBank of Baroda.ET Now: What is your view on Bank of Baroda?Prakash Gaba:Bank of Baroda Ltd. is a 'BUY' call with a target of Rs 157 and a stop loss of Rs 154.""]"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-07-24T15:34:00,['ET Now'],['Buy Bank of Baroda with a target of Rs 164: Mitesh Thacker'],['Bank of Baroda'],[],"[""In a chat with ET Now, Mitesh Thacker, Technical Analyst, miteshthacker.com, shares his view onBank of Baroda.ET Now: What is your view on Bank of Baroda?Mitesh Thacker:Bank of Baroda Ltd. is a 'BUY' call with a target of Rs 164 and a stop loss of Rs 153.""]"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-07-27T09:17:00,['ET Now'],['Buy Bank of Baroda with a target of Rs 170: Mitesh Thacker'],['Bank of Baroda'],[],"[""In a chat with ET Now, Mitesh Thacker, Technical Analyst, miteshthacker.com, shares his view on StateBank of Baroda.ET Now: What is your view on Bank of Baroda?Mitesh Thacker:Bank of Baroda is a 'BUY' call with a target of Rs 170 and a stop loss of Rs 154.""]"
Bank of Barod,econominc-times,"['Industry', 'Banking/Finance', 'Banking']",2015-07-30T07:58:00,"['ByDheeraj Tiwari, ET Bureau']","[""VBHC's PS Jayakumar may head Bank of Baroda while Laxmi Vilas Bank's Rakesh Sharma could join Canara Bank""]","['Director', 'Jain', 'CEO', 'Chairman', 'finance', 'official', 'IDBI Bank']","['Usha Ananthasubramanian, who currently heads Bhartiya Mahila Bank, will move to Punjab National Bank as its next MD & CEO.']","['NEW DELHI: The government is set to appoint executives from the private sector to head two of India\'s public sector banks (PSB), including one of the biggest Bank of Baroda initiating a major reform of the state-run part of the banking sector. In all, thefinance ministryhas sought approval for the appointment of heads of five PSBs.PS Jayakumar of Value & Budget Housing Corporation is likely to head the country\'s second-biggest state-run bank  Bank of Baroda (BoB)  whileRakesh SharmaofLaxmi Vilas Bankcould headCanara Bank.Usha Ananthasubramanian, who currently headsBhartiya Mahila Bank, will move toPunjab National Bankas its next MD &CEO. Kishore Piraji Kharat, anexecutive directorwithUnion Bank of India, will headIDBI Bank.MO Rego, deputy managingdirectorat IDBI Bank, will helmBank of India.""Approvals have been sought for the candidature of Rakesh Sharma, PS Jayakumar, Usha Ananthasubramanian, Kishore Piraji Kharat and MO Rego,"" said asenior officialwith the Department of Personnel & Training (DoPT).""In case of private sector candidates, clearances are being sought from all agencies concerned. For bankers from PSBs, the usual process of clearance from central vigilance commission (CVC) will apply,"" theofficialadded.Last month, the government had appointedSriram Kalyanaraman, director (business development) at Equifax Credit Information Services, as the next regulator of thehousing financesector, marking the start of its efforts to induct professionals from the private sector to head state-run financial institutions.Kalyanaraman has taken charge asmanaging director and CEOofNational Housing Bankfor a period of five years.The government had received around 40 applications for the posts of managing directors and chief executive officers (MD & CEO) of five PSBs.All candidates had to undergo a psychometric test to ascertain their suitability for the job.New norms for selection of MD & Chief Executive OfficerEarlier this year, the government had approved new norms for selection of MD & CEO in five PSBs, paving the way for appointment of private sector candidates on flexible salary packages.In April, the government relaxed eligibility criteria with regard to age and experience of applicants. While the age limit has been increased to 57 years, from 55, the mandatory board-level experience for applicants has been reduced to one year, from three years.The three-stage appointment process included screening and shortlisting of candidates based on experience and eligibility conditions.In 2014, a committee was set up to examine the selection process to the posts ofchairmanand managing directors and executive directors of public sector banks for 2014-15.This was done after the thenSyndicate Bankchairman and managing director SKJainwas arrested by theCentral Bureau of Investigationfor allegedly accepting bribes of Rs 50 lakh to enhance the credit limit of some companies.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Earnings']",2015-07-30T14:11:00,['PTI'],"['Bank of Baroda Q1 net down 23% at Rs 1,052 cr on bad loans, wage revision']","['Net profit', 'Bank of Baroda', 'bad loans']",[],"['MUMBAI: State-runBank of Barodatoday reported 22.74 per cent decline innet profitat Rs 1,052.15 crore during the first quarter ended June 30, on higher provision forbad loansand wage revision.The bank had reported a net profit of Rs 1,361.88 crore in the corresponding first quarter of the previous fiscal.Total income of the bank, however, showed a rise of 4.8 per cent at Rs 12,243.72 crore during the quarter as against Rs 11,682.50 crore a year ago, it said in BSE filing.Bank\'s asset quality slipped further in the first quarter of 2015-16 as gross non-performing assets (NPAs) or bad loans jumped to 4.13 per cent of gross advances.Similarly, net NPAs rose to 2.07 per cent of net advances from 1.58 per cent a year ago.Likewise, provisions towards bad loans and contingencies were raised to Rs 599.74 crore during Q1FY16 as against Rs 526.71 crore in the same period a year earlier.""Consequent upon wage revision effective from November 1, 2012, pending final payment, as estimated provision of Rs 1,313.46 crore is held on June 30, 2015 on account of wage revision and employee benefit for wage revision, which includes Rs 262.73 crore provision made in current quarter,"" it said in the filing.However, Bank of Baroda scrip shot up 9.31 per cent to Rs 167.30 apiece on BSE during noon trades.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'News']",2015-07-30T16:11:00,['ET Online'],"[""Earnings impact: Bank of Baroda surges 10%, ITC gains 4% and Dr Reddy's 5%""]","['Bank of Baroda', 'Angel Broking', ""Dr. Reddy's Laboratories Ltd."", 'ITC Ltd.', 'Vaibhav Agrawal', 'VP Research']",[],"['NEW DELHI: Shares ofBank of Baroda, ITC and Dr Reddy\'s were on a roll today after they reported their quarterly earnings. Here\'s the lowdown:Bank of BarodaShares of Bank of Baroda rallied 10.61 per cent in intraday trade on Thursday after the lender reported a lower-than-expected fall in profit and better-than-expected growth in net interest income (NII) for the June quarter.The stock ended the day 10.03 per cent higher or Rs 15.35 at Rs 168.4.The lender said its net profit degrew 22.74 per cent year-on-year (YoY) at Rs 1,052.15 crore for the first quarter.Analysts, on an average, had expected the lender to report a net profit of Rs 929 crore, according to data compiled by Thomson Reuters.The PSU bank had reported a net profit of Rs 1,361.88 crore in the corresponding quarter of last year.Total income for the bank rose 4.8 per cent YoY to Rs 12,243.72 crore, compared with Rs 11,682.50 crore a year ago.Net interest income, or the difference between interest earned and interest paid, rose 3.95 per cent to Rs 3,459.62 crore.""BoB core performance came marginally ahead - NII grew 3.9 per cent (Rs 34.6 bn v/s our expectations of Rs.33.4 bn) on back of better than expected margin. Loan book continue to grow at moderate pace (7% YoY). PAT declined 22.7 per cent, ahead of expectations, partly aided by lower provisions (down 67 per cent QoQ),"" said Saday Sinha, banking expert with Kotak Securities.Meanwhile, gross non-performing assets (NPAs) as a percentage of total loans jumped to 4.13 per cent, compared with 3.72 per cent in the March quarter.""Although fresh restructuring was lower during Q1FY16 (as regulatory forbearance has ended on April 1, 2015), slippage came higher at Rs 169 crore. The bank\'s stressed assets (restructured book + net NPA) stood at 8.2 per cent, which is lower than its peers and positive in our view,"" says Sinha.At CMP, bank is trading at 0.7x FY2017E ABV. We have NEUTRAL rating on this stock, saysVaibhav Agrawal,VP Research- Banking,Angel Broking.ITC LtdShares of cigarettes-to-hotels major ITC gained 4.62 per cent in intraday trade on Thursday after the company reported a net profit of Rs 2,265 crore for the quarter ended June 2015, up 3.6 per cent, as compared to a net profit of Rs 2,186 crore in the corresponding quarter last fiscal.The stock ended the day in green, up 3.90 per cent or Rs 11.85 at Rs 315.80.The margins rose to 39.8 per cent vs 35.5 per cent but sales were disappointing at Rs 8,505 crore, down 7.2 per cent, from Rs 9,164 crore, year-on-year.The cigarette sales fell to Rs 4,149 crore, down 1.2 per cent, from Rs 4,201 crore, Year-on-Year (YoY).Dr Reddy\'s LaboratoriesDr Reddy\'s Laboratories surged 5.91 per cent to hit its day\'s high of Rs 3,915 after the drug maker reported a 13.67 per cent YoY rise in its consolidated net profit to Rs 625.65 crore for the June 30 quarter, led by robust sales in North America, Europe and India.The stock ended the day 5.23 per cent higher or Rs 194.35 at Rs 3,907.55.The company had posted a net profit of Rs 550.39 crore for the corresponding quarter of the last year. Consolidated net income from sales and services also rose to Rs 3,757.76 crore for the quarter under review as against Rs 3,517.54 crore for the year-ago quarter.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Earnings']",2015-07-30T18:16:00,['ET Bureau'],['Bank of Baroda net profit down 22% to Rs 1052 crore'],"['earnings', 'Ranjan Dhawan', 'savings accounts', 'Jan Dhan Yoyana']",[],"['MUMBAI: Bank of Baroda\'s net profit fell 22.7 per cent to Rs 1052 crore for the quarter ending June 2015 as it earned lower income on lending and treasury operations. The stock closed 10 per cent higher over previous day\'s close at Rs 168 asearningswere better than expected. A Bloomberg poll of 57 analysts had predicted 33.8 per cent dip in net profit.The dip in profits was largely because the bank had one-off treasury gains of Rs 318 crore in quarter ending June 2014. Also, This quarter net interest income- earnings from lending business after deducting interest expenses - rose just 4 per cent to Rs 3459 crore. The net interest margin - a measure of bank\'s profitability dipped to 2.26 per cent from 2.23 per cent a year earlier. Non-interest income - which includes treasury operations and fee income - dipped 5.5 per cent to Rs 967 crore.Speaking to media,Ranjan Dhawan, MD & CEO of the bank said that the board has decided to float a subsidiary which will undertake business activities related to financial inclusion such as opening banks accounts underJan Dhan Yoyana. ""It would be similar to payments banks but it will also do lending business. We have made a proposal to the RBI for the same,"" he added.During the quarter, gross non-performing assets, where repayments has not happened in stipulated time stood at Rs 17274 crore or at 4.13 per cent of the total loans. The bank provided Rs 600 crore for bad loans, up 13 per cent over corresponding year. Its total restructured assets as of now stands at Rs 25,541 crore. ""All corporates are not out of woods. Whether they would be NPA or not, I do not know. But hope is not written off,"" said Dhawan. During the quarter, bank saw slippages of Rs 1684 crore, upgradations of Rs 526 crore and write-offs of Rs 68 crore.Profits came under pressure because the bank incurred an 18.7 per cent increase in operating expenses which shot to Rs 2224 crore. Staff expenses constituted to over half of the total expenses as the bank paid arrears for salary revision. PSU banks gave a 15 per cent hike with effect from November 2012.The total deposits of the bank increased 7.5 per cent to Rs 5,93,087 crore while its net advances rose 6.8 per cent to Rs 4,08,388 crore. The share of current accounts andsavings accountsthat is the low cost accounts increased to 31.89 per cent of its total deposits.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-08-14T15:17:00,['ET Now'],['Buy Bank of Baroda with a target of Rs 196: Mitesh Thacker'],['Bank of Baroda'],[],"[""In a chat with ET Now, Mitesh Thacker, Technical Analyst, miteshthacker.com, shares his view onBank of Baroda.ET Now: What is your view on Bank of Baroda?Mitesh Thacker:Bank of Baroda is a 'BUY' call with a target of Rs 196 and a stop loss of Rs 180.""]"
Bank of Barod,econominc-times,"['Industry', 'Banking/Finance', 'Banking']",2015-08-15T03:55:00,['ET Bureau'],"['Bank overhaul: Government names private sector bankers to head Bank of Baroda, Canara Bank']","['Bank of Baroda', 'Private sector', 'Public Sector Banks', 'Laxmi Vilas Bank', 'Rakesh Sharma', 'Canara Bank Ltd', 'PS Jayakumar']","[""The new measures are part of a bold reform plan aimed at shaking up the country's dominant but bloated and often inefficient government lenders.""]","['NEW DELHI/MUMBAI: The government namedprivate sectorprofessionals to run two of the country\'s biggest state-owned banks, the first time it has done so, hoping to bring more dynamism to lenders struggling under rising nonperforming loans.The government said on Friday that it has appointed CEOs and nonexecutive chairmen at five state-run banks. It had earlier split the post of MD and chairman and decided to hire bankers from the private sector in order to choose from a wider talent pool and help bring a more business-like rigour to the lenders.Rakesh Sharma, who currently heads private sectorLaxmi Vilas Bank, will take over as the chief executive of Canara Bank whilePS Jayakumarof VBHC Value Homes will head ofBank of Baroda.Ravi Venkatesan, an independent director on the board of Infosys and former chairman of Microsoft India, has been appointed non-executive chairman of Bank of Baroda. TN Manoharan, a director at Tech Mahindra and the Public Health Foundation of India, will be non-executive chairman of Canara Bank.""Three-stage screening was done for the MD position culminating into final interview by three different panels,"" the finance ministry said in a statement.MO Rego, currently deputy managing director of IDBI Bank, will head Bank of India while Kishore Kharat Piraji will move to IDBI Bank from Union Bank of India, where he is executive director.The CMD of Bhartiya Mahila Bank, Usha Ananthasubramanian, will move to Punjab National Bank as MD and CEO. The finance ministry said there were some vacancies of non-official directors that will be filled over the next three months.""The selection of non-executive chairman in the remaining six PSBs (public sector banks) will also be completed in the next three months. Also, the appointment of MD and CEO in two other banks will also be done as early as possible,"" the ministry said.Dena Bank chairman and managing director Ashwani Kumar said: ""The government is trying to improve the corporate governance structure of public sector banks, a step which is going to boost banks\' operation in the long run. At the same time, the capital infusion plan is aimed at strengthening banks\' balance sheet.""CARE Ratings chief economist, Madan Sabnavis, said: ""One of the most important aspects of today\'s announcement for banks would be less government interference in public sector banks\' functioning. It is good that the government is making banks responsible for their action."" Former State Bank of India chairman Pratip Chaudhuri said: ""The ministry measures are a good beginning. But these need to be taken up by the government for actual implementation, which in turn, should improve PSU banks.""']"
Bank of Barod,econominc-times,"['Industry', 'Banking/Finance', 'Banking']",2015-08-16T11:10:00,"['BySidhartha, TNN']","[""Top executives of state-run Bank of Baroda,  Canara Bank  shun 'flexible' pay package""]","['State Bank Of India', 'Canara Bank', 'Bank of Baroda', 'Lakshmi Vilas Bank', 'Jayakumar', 'Hasmukh Adhia', 'Rakesh Sharma']","['The government named Jayakumar, currently the managing director of VBHC Value Homes, as the MD & CEO of Bank of Baroda, while Lakshmi Vilas Bank MD & CEO Rakesh Sharma would head Canara Bank.']","['NEW DELHI: P SJayakumarandRakesh Sharma-the two private sector executives who have been selected to lead state-run banks -have turned down the government\'s offer for a ""flexible"" pay package and would instead work at government scales, which is expected to result in pay cuts for them.On Friday , the government named Jayakumar, currently the managing director of VBHC Value Homes, as the MD & CEO ofBank of Baroda, whileLakshmi Vilas BankMD & CEO Rakesh Sharma would headCanara Bank. Jayakumar is a former Citibank country head for consumer business in India and head-consumer lending for Asia Pacific and the Far East. Sharma had quit as the chief general manager ofState Bank of Indiato join Lakshmi Vilas Bank.In their new assignments both would earn around Rs 24 lakh annually . During the last financial year, Sharma earned a little over Rs 80 lakh Jayakumar\'s compensation package at Value and Budge Housing Corporation could not be ascertained. He holds over 8% in the company .For the past several years, the government has not been able to get the best talent into the public sector due to its inability to match private sector salaries. But it is now trying to make amends given the wide difference in pay packages. While deciding on roping in private sector executives, the appointments committee of Cabinet had given the finance ministry the power to negotiate a market-linked salary .""During the interview we had asked them but they said hey are happy working on government salary. They told us that they were not coming here because of money but want to take up this assignment as a challenge,"" financial services secretaryHasmukh Adhiatold TOI.Although State Bank of ndia accounts for nearly a quarter of the market, dur ng the last financial year, its chairmanArundhati Bhattacharyaearned Rs 23.77 lakh, which included incentives of Rs 3.83 lakh. There are of course other perks such as bungalow on Mumbai\'s Ma abar Hill, which the private sector can\'t match.']"
Bank of Barod,econominc-times,"['Industry', 'Banking/Finance', 'Banking']",2015-08-15T03:55:00,['ET Bureau'],"['Bank overhaul: Government names private sector bankers to head Bank of Baroda, Canara Bank']","['Bank of Baroda', 'Private sector', 'Public Sector Banks', 'Laxmi Vilas Bank', 'Rakesh Sharma', 'Canara Bank Ltd', 'PS Jayakumar']","[""The new measures are part of a bold reform plan aimed at shaking up the country's dominant but bloated and often inefficient government lenders.""]","['NEW DELHI/MUMBAI: The government namedprivate sectorprofessionals to run two of the country\'s biggest state-owned banks, the first time it has done so, hoping to bring more dynamism to lenders struggling under rising nonperforming loans.The government said on Friday that it has appointed CEOs and nonexecutive chairmen at five state-run banks. It had earlier split the post of MD and chairman and decided to hire bankers from the private sector in order to choose from a wider talent pool and help bring a more business-like rigour to the lenders.Rakesh Sharma, who currently heads private sectorLaxmi Vilas Bank, will take over as the chief executive of Canara Bank whilePS Jayakumarof VBHC Value Homes will head ofBank of Baroda.Ravi Venkatesan, an independent director on the board of Infosys and former chairman of Microsoft India, has been appointed non-executive chairman of Bank of Baroda. TN Manoharan, a director at Tech Mahindra and the Public Health Foundation of India, will be non-executive chairman of Canara Bank.""Three-stage screening was done for the MD position culminating into final interview by three different panels,"" the finance ministry said in a statement.MO Rego, currently deputy managing director of IDBI Bank, will head Bank of India while Kishore Kharat Piraji will move to IDBI Bank from Union Bank of India, where he is executive director.The CMD of Bhartiya Mahila Bank, Usha Ananthasubramanian, will move to Punjab National Bank as MD and CEO. The finance ministry said there were some vacancies of non-official directors that will be filled over the next three months.""The selection of non-executive chairman in the remaining six PSBs (public sector banks) will also be completed in the next three months. Also, the appointment of MD and CEO in two other banks will also be done as early as possible,"" the ministry said.Dena Bank chairman and managing director Ashwani Kumar said: ""The government is trying to improve the corporate governance structure of public sector banks, a step which is going to boost banks\' operation in the long run. At the same time, the capital infusion plan is aimed at strengthening banks\' balance sheet.""CARE Ratings chief economist, Madan Sabnavis, said: ""One of the most important aspects of today\'s announcement for banks would be less government interference in public sector banks\' functioning. It is good that the government is making banks responsible for their action."" Former State Bank of India chairman Pratip Chaudhuri said: ""The ministry measures are a good beginning. But these need to be taken up by the government for actual implementation, which in turn, should improve PSU banks.""']"
Bank of Barod,econominc-times,"['Industry', 'Banking/Finance', 'Banking']",2015-08-16T11:10:00,"['BySidhartha, TNN']","[""Top executives of state-run Bank of Baroda,  Canara Bank  shun 'flexible' pay package""]","['State Bank Of India', 'Canara Bank', 'Bank of Baroda', 'Lakshmi Vilas Bank', 'Jayakumar', 'Hasmukh Adhia', 'Rakesh Sharma']","['The government named Jayakumar, currently the managing director of VBHC Value Homes, as the MD & CEO of Bank of Baroda, while Lakshmi Vilas Bank MD & CEO Rakesh Sharma would head Canara Bank.']","['NEW DELHI: P SJayakumarandRakesh Sharma-the two private sector executives who have been selected to lead state-run banks -have turned down the government\'s offer for a ""flexible"" pay package and would instead work at government scales, which is expected to result in pay cuts for them.On Friday , the government named Jayakumar, currently the managing director of VBHC Value Homes, as the MD & CEO ofBank of Baroda, whileLakshmi Vilas BankMD & CEO Rakesh Sharma would headCanara Bank. Jayakumar is a former Citibank country head for consumer business in India and head-consumer lending for Asia Pacific and the Far East. Sharma had quit as the chief general manager ofState Bank of Indiato join Lakshmi Vilas Bank.In their new assignments both would earn around Rs 24 lakh annually . During the last financial year, Sharma earned a little over Rs 80 lakh Jayakumar\'s compensation package at Value and Budge Housing Corporation could not be ascertained. He holds over 8% in the company .For the past several years, the government has not been able to get the best talent into the public sector due to its inability to match private sector salaries. But it is now trying to make amends given the wide difference in pay packages. While deciding on roping in private sector executives, the appointments committee of Cabinet had given the finance ministry the power to negotiate a market-linked salary .""During the interview we had asked them but they said hey are happy working on government salary. They told us that they were not coming here because of money but want to take up this assignment as a challenge,"" financial services secretaryHasmukh Adhiatold TOI.Although State Bank of ndia accounts for nearly a quarter of the market, dur ng the last financial year, its chairmanArundhati Bhattacharyaearned Rs 23.77 lakh, which included incentives of Rs 3.83 lakh. There are of course other perks such as bungalow on Mumbai\'s Ma abar Hill, which the private sector can\'t match.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'News']",2015-08-17T18:21:00,['PTI'],"['PSU bank stocks in huge demand,  Bank of Baroda up 15% on revamp plan']","['finance', 'BSE', 'stocks', 'Arun Jaitley', 'Canara Bank', 'Bank of Baroda', 'BSE sensex']",[],"[""MUMBAI: Bankstockswere in huge demand today, surging up to 15 per cent, following a slew of reform measures announced in order to revive the fortunes of the public sector lenders.Defying an overall weak sentiment in the broader market, shares ofBank of Barodasurged 15.15 per cent,Canara Bankclimbed 13.42 per cent,Bank of Indiajumped 8.72 per cent, Union Bank of India (5.29 per cent), PNB (4.09 per cent) and SBI (3.95 per cent) on theBSE.Among others, Allahabad Bank rose by 5.66 per cent, Indian Overseas Bank gained 4.13 per cent and Bank of Maharashtra was up 3.95 per cent.To revive the fortunes of public sector banks, government on Friday unveiled a seven-point plan encompassing Rs 20,000 crore immediate fund infusion, creation of a single holding company and minimising political interference.Announcing the revamp plan named 'Indradhanush' that also includes setting up of a Bank Board Bureau (BBB) for broad-level appointments and a performance-based monitoring mechanism,FinanceMinisterArun Jaitleyalso allayed fears of any panic over mounting bad debts at the state-run banks.Under the plan, asset reconstruction companies will also be strengthened to deal with bad loan situation.In order to professionalise PSBs, the government also announced appointment of two private sector bankers to head Bank of Baroda and Canara Bank while also making appointments to three other large state-run banks from within the government sector.The government has decided to inject Rs 70,000 crore in PSBs in four-year period starting this fiscal with Rs 25,000 crore, of which Rs 20,000 crore would be given within a month. The remaining Rs 5,000 crore would come in the last quarter of this fiscal.TheBSE Sensexended the day with a loss of 189.04 points at 27,878.27.""]"
Bank of Barod,econominc-times,"['News', 'Economy', 'Policy']",2015-08-21T04:21:00,"['ByDheeraj Tiwari, ET Bureau']","['State Bank of India, Punjab National Bank, Bank of Baroda may exit UTI Mutual Fund']","['State Bank Of India', 'Bank of Baroda', 'Punjab National Bank', 'UTI Mutual Fund', 'Arundhati Bhattacharya', 'Usha Ananthsubraniam']",['One or more state-run banks that hold stakes in\xa0UTI\xa0Mutual Fund (UTIMF) may exit the nations oldest mutual fund in an attempt to pare down their exposure to\xa0noncore\xa0assets and raise capital for the core business of lending.'],"['NEW DELHI: One or more state-run banks that hold stakes inUTI Mutual Fund(UTIMF) may exit the nations oldest mutual fund in an attempt to pare down their exposure to noncore assets and raise capital for the core business of lending.Three state-run banks jointly hold 55.5 per cent of the asset management company -State Bank of India,Punjab National BankandBank of Barodaown 18.5 per cent each. The rest is held by Life Insurance Corp (18.5 per cent) and a unit of T Rowe Price Group (26 per cent).A senior finance ministry official told ETthat there had been some discussion on the banks exiting the AMC. They are looking at a way out, he said.The official didnt say which bank or banks could sell the stake or what route would they take to monetise the investment. A proposal to list UTI AMC has been under the finance ministrys consideration for a while.SBI chairmanArundhati Bhattacharyadenied any plans to sell the stake. PNBs newly appointed managing director and chief executive,Usha Ananthsubraniam, said it wasnt considering any such proposal. Bank of Baroda interim MD and CEO Ranjan Dhawan could not be reached for comment.UTIMF, which currently has more than Rs 1 lakh crore of assets under management, was carved out of the erstwhile Unit Trust of India (UTI).The Unit Trust of India (Transfer of undertaking & Repeal) Act 2002 passed by Parliament had paved the way for the bifurcation of UTI into Specified Undertaking of Unit Trust of India (SUUTI) and UTI Mutual Fund (UTIMF).The finance ministry had earlier asked state-run banks to look at divesting their noncore assets in order to meet burgeoning capital requirements. Financial Services Secretary Hasmukh Adhia had recently told ET that banks were themselves working on their strategy to get out of noncore assets and that they would hive off noncore investments at an appropriate time.Last week, the government announced a seven-pronged revamp plan for banks. Titled Indradhanush, it included a Rs 70,000 crore capitalisation of state-run banks over four years.According to the finance ministrys estimates, public sector banks would require Rs 1.8 lakh crore of additional capital in the next four financial years, of which banks would be able to raise Rs 1.1 lakh crore from the market because of improved valuations.']"
Bank of Barod,econominc-times,"['News', 'Economy', 'Policy']",2015-08-21T04:21:00,"['ByDheeraj Tiwari, ET Bureau']","['State Bank of India, Punjab National Bank, Bank of Baroda may exit UTI Mutual Fund']","['State Bank Of India', 'Bank of Baroda', 'Punjab National Bank', 'UTI Mutual Fund', 'Arundhati Bhattacharya', 'Usha Ananthsubraniam']",['One or more state-run banks that hold stakes in\xa0UTI\xa0Mutual Fund (UTIMF) may exit the nations oldest mutual fund in an attempt to pare down their exposure to\xa0noncore\xa0assets and raise capital for the core business of lending.'],"['NEW DELHI: One or more state-run banks that hold stakes inUTI Mutual Fund(UTIMF) may exit the nations oldest mutual fund in an attempt to pare down their exposure to noncore assets and raise capital for the core business of lending.Three state-run banks jointly hold 55.5 per cent of the asset management company -State Bank of India,Punjab National BankandBank of Barodaown 18.5 per cent each. The rest is held by Life Insurance Corp (18.5 per cent) and a unit of T Rowe Price Group (26 per cent).A senior finance ministry official told ETthat there had been some discussion on the banks exiting the AMC. They are looking at a way out, he said.The official didnt say which bank or banks could sell the stake or what route would they take to monetise the investment. A proposal to list UTI AMC has been under the finance ministrys consideration for a while.SBI chairmanArundhati Bhattacharyadenied any plans to sell the stake. PNBs newly appointed managing director and chief executive,Usha Ananthsubraniam, said it wasnt considering any such proposal. Bank of Baroda interim MD and CEO Ranjan Dhawan could not be reached for comment.UTIMF, which currently has more than Rs 1 lakh crore of assets under management, was carved out of the erstwhile Unit Trust of India (UTI).The Unit Trust of India (Transfer of undertaking & Repeal) Act 2002 passed by Parliament had paved the way for the bifurcation of UTI into Specified Undertaking of Unit Trust of India (SUUTI) and UTI Mutual Fund (UTIMF).The finance ministry had earlier asked state-run banks to look at divesting their noncore assets in order to meet burgeoning capital requirements. Financial Services Secretary Hasmukh Adhia had recently told ET that banks were themselves working on their strategy to get out of noncore assets and that they would hive off noncore investments at an appropriate time.Last week, the government announced a seven-pronged revamp plan for banks. Titled Indradhanush, it included a Rs 70,000 crore capitalisation of state-run banks over four years.According to the finance ministrys estimates, public sector banks would require Rs 1.8 lakh crore of additional capital in the next four financial years, of which banks would be able to raise Rs 1.1 lakh crore from the market because of improved valuations.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-08-31T11:25:00,['ET Now'],['Buy Bank of Baroda with a target of Rs 193: Prakash Gaba'],"['Bank of Baroda', 'prakash gaba']",[],"[""In a chat with ET Now,Prakash Gaba, CFT, prakashgaba.com shares his view onBank of Baroda.ET Now: What is you view on Bank of Baroda?Prakash Gaba:Bank of Baroda is a 'BUY' call with a target of Rs 193 and a stop loss of Rs 187.""]"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-09-01T08:21:00,['ET Now'],['Bank of Baroda should be a core pick on dips: Sandip Sabharwal'],"['Rupee', 'Bank of Baroda', 'Sandip Sabharwal']",[],"['In an interview with ET Now,Sandip Sabharwal, asksandipsabharwal.com, shares his views on markets. Excerpts:ET Now: What is looking attractive in the market right now?Sandip Sabharwal:A lot of EPC companies are now saying that tendering activities are the highest in the last seven-eight years, so there is a lot of opportunity coming through in that space. The road building space has been doing well and that will continue to do well. Therupeefall has given a lease of life to IT companies.So, in the near term, in the volatile environment, IT should outperform at least till the result season kicks in in October. That space should do well. Those would be the spaces to play and eventually we will also see that the PSU banks, where there has been a private sector change at the top, will start delivering. There will be a huge value creation there. So, at any correction, banks likeBank of Barodashould become a core holding for lot of investors because these NPA issues will go away in the next one or two years but if the business processes undergo a change for the betterment, then the value creation from a 0.5 book value or 0.6 book value to 1.5 book value is not very difficult.ET Now: So BOB is a buy even now because this has been a performer of late within the PSU pack.Sandip Sabharwal:Yes and it will continue to outperform the entire space.']"
Bank of Barod,econominc-times,"['Markets', 'Stocks', 'Recos']",2015-09-04T10:45:00,['ET Now'],['Sell Bank of Baroda with a target of Rs 160: Mitesh Thacker'],"['Bank of Baroda', 'Mitesh Thacker']",[],"[""In a chat with ET Now,Mitesh Thacker, Technical Analyst, miteshthacker.com, shares his view onBank of Baroda.ET Now: What is your view on Bank of Baroda?Mitesh Thacker:Bank of Baroda is a 'SELL' call with a target of Rs 160 and a stop loss of Rs 172.50.""]"
