CompanyName,Source,Category,Date,Author,Title,Tags,Subtitle,Content
Cipla,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2014-03-07T02:20:00,"['ByAshwin Mohan,Darshan Mehta, ET Now']","[""Cipla under income tax authorities' scanner""]","['Insurability', 'Drugs', 'Pharma', 'Income Tax', 'Cipla', 'Tax evasion']",['Mumbai based pharmaceutical giant\xa0Cipla\xa0came under the scanner of the income tax authorities for alleged tax evasion.'],"['Mumbai based pharmaceutical giantCiplacame under the scanner of theincome taxauthorities on Thursday for allegedtax evasion. ET NOW was the first to report the development. ""The investigative wing of the Mumbai income tax department has conducted extensive survey operations on the factories, units and official premises of Cipla. The probe will verify suspicions of certain non-permissible expenses,"" said an individual familiar with the development without elaborating further.In response to a query from ET NOW, a Cipla spokesperson said, "" The Income Tax Department has been present at few of Cipla\'s premises today to verify our records. Cipla strictly abides by the law and pays all taxes as required by all relevant central, state and local departments. We regard these visits as routine and as expected are cooperating fully with the officials.""""It will be interesting to see the outcome of the income tax department survey and whether this is a case where the interpretation of tax laws varies between Cipla and the revenue authorities,"" said apharmaanalyst at a domestic brokerage on the condition of anonymity.The Cipla stock was the top Nifty loser (down 1.3 per cent) on Thursday, a day when the Nifty touched record highs. The YK Hamied led company recently faced brokerage downgrades post its disappointing Q3 results.Surveys are conducted under section 133 of the income tax act. They are carried out during business hours and cover only the business premises of companies under the scanner.']"
Cipla,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2014-03-14T11:41:00,['PTI'],['Cipla board approves retirement of MK Hamied'],"['Cipla Ltd', 'Rajesh Garg', 'executive', 'Cipla', 'Employment Change', 'FDA Phase']",[],"['NEW DELHI: Drug firmCiplatoday approved the retirement of itsExecutive Vice-Chairman, M K Hamied with effect from March 31, 2014.Hamied, (73) however, will continue to be the Vice- Chairman of the company in a non-executive role effective April 1.""The board unanimously acknowledges the contribution of M K Hamied to the company over the past 30 years, and in deference to his wishes, has accepted his proposal to retire asExecutiveVice-Chairman effective March 31,""Cipla Ltdsaid in a filing to the BSE.The company\'s board, which met today, also approved the appointment ofRajesh Gargas Executive Director and GlobalChief Financial Officer.""Garg has been designated as Executive Director and Global Chief Financial Officer and appointed as an Additional Director and whole-timeDirector of the companywith effect from April 1, 2014.Garg had joined the company last year.']"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-03-18T11:41:00,['ET Now'],['Buy Cipla with a target of Rs 395: Prakash Gaba'],"['Shares', 'Cipla Ltd.', 'Insurability', 'Cipla', 'prakash gaba', 'prakashgaba.com']",[],"['In a chat with ET Now,Prakash Gaba, CFT,prakashgaba.com,shareshis views onCipla.ET Now: What are your stock recommendation on Cipla?Prakash Gaba:Cipla is certainly looking good to me. There has been a base formation and most likely it can climb to levels closer to Rs 395, stop below Rs 382.']"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-03-18T12:40:00,['ET Now'],['Buy Cipla with a target of Rs 395: Prakash Gaba'],"['Shares', 'Cipla', 'Cipla Ltd.', 'Insurability', 'prakash gaba', 'prakashgaba.com']",[],"['In a chat with ET Now,Prakash Gaba, CFT,prakashgaba.com,shareshis views onCipla.ET NOW: What is your stock call on Cipla?Prakash Gaba:Cipla looks good to me. It should climb to levels closer to Rs 395 and stop below Rs 386.']"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-03-20T09:54:00,['ET Now'],['Sell Cipla Ltd with a target of Rs 372: Mitesh Thacker'],"['Shares', 'Insurability', 'Cipla Ltd', 'Mitesh Thacker']",[],"[""In a chat with ET Now,Mitesh Thackerof miteshthacker.com,shareshis views onCipla Ltd.ET NOW: What is your call on Cipla Ltd?Mitesh Thacker: Cipla Ltd is a 'SELL' call with a target of Rs 372 and a stop loss of Rs 387.25.""]"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-04-04T13:38:00,['ET Now'],['Buy Cipla with a target of Rs 405-407: Prakash Gaba'],"['Shares', 'Insurability', 'et now', 'Cipla', 'prakash gaba']",[],"[""In a chat withET Now,Prakash Gaba,CFT, prakashgaba.com,shareshis views onCipla.ET NOW: What is your call on Cipla?Cipla is a 'BUY' call with a target of Rs 405-407 and a stop loss of Rs 396.""]"
Cipla,econominc-times,"['Wealth', 'Personal Finance News']",2014-04-09T14:53:00,"['ByKailash Babar, ET Bureau']","[""Pricey realty deals: Cipla's Yusuf K Hamied & KKR's Sanjay Nayar buy Breach Candys Sea Face Park home at Rs 28.5 crore""]","['open', 'premium', 'Seasonal Adjustment', 'Insurability', 'settlement option']","['These quiet and breezy apartments also boast of 2 allotted car parks each. Seller of one of the apartment is a co engaged in manufacturing of farm equipments, while the other one was earlier owned by an individual.']","[""MUMBAI: Drug major Cipla's Yusuf K Hamied and private equity giant KKR's Sanjay Nayar have bought sea-facing 3-bedroom apartments in Breach Candy's Sea Face Park in South Mumbai, in what are the second most expensive apartment deals across the country.Both the deals, at Rs 28.5 crore each, work out to be 1.24 lakh per sq ft, falling just short of the odd Darshan Heights transaction last year and clearly defy the ongoing sluggishness in the property market.Along with 2,300 sq ft carpet area, these quiet and breezy apartments also boast of two allotted care parks each. Seller of one of the apartment is a company engaged in manufacturing of farm equipments, while the other one was earlier owned by an individual.An email query to YK Hamied remained unanswered until the time of going to press. KKR's Sanjay Nayar also declined to comment for the story. Sea Face Park comprises five gracious Art-Deco buildings, with twelve apartments each, on Warden Road was built by the Mafatlal business family around 1938.The complex has a large,opengarden bounded by flowering plants including frangipani trees. In addition to this central garden, the complex also has a standalone screened pool house by the sea, with a children's playground and another open garden.The building is recognised as an integral part of South Mumbai's history and the one of the most preferred addresses in the city for more than fifty years. Located within minutes of the Breach Candy Hospital, several public parks, the Mahalaxmi Race Course, prestigious Willingdon Sports Club and golf course, the Breach Candy Club, and many elegant boutiques the complex continues to fetchpremiumcompared to other standalone buildings here.The last transaction at Sea Face Park was concluded at Rs 1 lakh per sq ft when a Pune-based businessman had bought a similar sized apartment here few years ago. The most expensive apartment deal in the country so far was concluded last year when a business family had bought a sea-facing four-bedroom duplex in DarshanApartments on Malabar Hill at around Rs 1.35 lakh a sq ft. Apart from the duplex, the transaction also included an attached terrace of around 1,400 sq ft and a covered garage of 700 sq ft. The family owned three other duplexes in the same complex.""]"
Cipla,econominc-times,"['Magazines', 'Panache']",2014-04-09T08:52:00,"['ByKailash Babar, ET Bureau']",['Ciplas Yusuf Hamied & KKRs Sanjay Nayar buy apartments worth Rs 28.5 cr in Breach Candy'],"['open', 'Cipla', 'KKR', 'Breach Candy', 'Sanjay Nayar', 'Yusuf Hamied', 'Seasonal Adjustment']",[],"[""Drug majorCipla's Yusuf K Hamied and private equity giantKKR'sSanjay Nayarhave bought sea-facing, three-bedroom apartments inBreach Candy's Sea Face Park in South Mumbai, in what are the second most expensive apartment deals across India.Both the deals, at Rs 28.50 crore each, work out to be Rs 1.24 lakh per sq ft, falling just short of the odd Darshan Heights transaction last year and clearly defy the ongoing sluggishness in the property market.Along with 2,300 sq ft carpet area, these quiet and breezy apartments also boast of two allotted car parks each. The seller of one of the apartment is a company engaged in manufacturing farm equipment, while the other one was earlier owned by an individual.An email query to YK Hamied remained unanswered until the time of going to press. KKR's Sanjay Nayar also declined to comment.Sea Face Park comprises of five gracious Art-Deco buildings, with 12 apartments each. Situated at Breach Candy, it was built by the Mafatlal business family around 1938. The complex has a large,opengarden surrounded by frangipani trees. The complex also has a pool house by the sea, with a children's playground and another open garden.The building is recognised as a part of South Mumbai's history and is one of the most preferred addresses for more than fifty years. The last transaction at Sea Face Park was concluded at Rs 1 lakh per sq ft when a Pune-based businessman had bought a similar sized apartment here few years ago.The most expensive apartment deal in the country so far was concluded last year when a business family bought a sea-facing fourbedroom duplex in Darshan Apartments on Malabar Hill at around Rs 1.35 lakh a sq ft.""]"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-04-11T11:40:00,['ET Now'],['Buy Cipla with target price of Rs 415: Prakash Gaba'],"['Shares', 'Cipla Ltd.', 'Insurability', 'prakash gaba']",[],"[""In a chat with ET Now,Prakash Gaba, CFT, prakashgaba.com,shareshis views on Cipla.ET Now: What is your call on Cipla?Prakash Gaba: Cipla is a 'Buy' call with a target of Rs 415 and a stop loss of Rs 395.""]"
Cipla,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2014-05-04T14:17:00,['PTI'],"[""Cipla bats for 'essential' medicines being made available to people at affordable rates""]","['Cipla', 'Yusuf Hamied', 'HIV/AIDS', 'Novartis AG', 'patent norm violations']","['Leading domestic drug maker Cipla has said that ""essential"" medicines be made available to people at affordable rates and should not be sold under ""monopoly"".']","['NEW DELHI: Amid US firms\' allegations ofpatent norm violationsagainst Indian pharma companies, leading domestic drug makerCiplahas said that ""essential"" medicines be made available to people at affordable rates and should not be sold under ""monopoly"".""As a scientist I believe that an inventor or innovator of a new drug should be suitably rewarded, no doubt about that. But then, if the drug is essential it should not be sold under monopoly,"" Cipla ChairmanYusuf Hamiedsaid. Hamied, who was speaking here at the special screening of documentary ""Fire in the Blood"", said the right to live should not be dependent on the ability to pay.""It is important to ensure that essential life saving and vital drugs are available at affordable prices not only in developing countries but worldwide,"" he added. ""Fire in the Blood"", which was screened here by the Ministry of External Affairs, depicts mass devastation in Africa, Asia and other parts of the global South due to obstruction of low cost anti-retroviral drugs used for the treatment ofHIV/AIDS. ""The right to live should not be dependent on the ability to pay, lives cannot be sacrificed at the altar of corporate profit and greed,"" Hamied said.The US pharma lobbies are pressuring their government to take action against India. They are alleging that Indian IPR laws discriminate against American companies. They have raised concerns regarding Swiss pharma majorNovartis AGlosing the legal battle for getting its blood cancer drug Glivec patented in India. They have also raised concerns over issuance of compulsory license by Indian government to a domestic firm.Calling the pharmaceutical industry a \'healthcare custodian\' of the world, Hamied offered technology transfer to produce affordable drugs to the developing countries.""I do believe that countries should take up this offer from India to provide technology to the developing world. The multinational companies are however are not interested in this type of transfer of technology to the developing world and therefore i strongly believe that countries should look at India to provide both technology and raw materials that go go into the manufacturing of healthcare products,"" Hamied said. The campaign to fight HIV AIDS by the company way back in 2000 has helped to save over 10 million lives in Africa alone, he added.He said: ""The AIDS initiative that Cipla pioneered has approximately saved almost 10 million lives in Africa alone. Today India produces 92 per cent of all the AIDS drugs formulations worldwide, selling them at a price of around US$ 1 billion. The balance 8 per cent made by the MNCs is sold in the developed world for a price of over US$ 16 billion.""The overall success of an individual or a company or an industry can\'t be judged by its profitability or monetary gain, it is to be judged by its capacity and capability to contribute its moral and social obligations to society, he added.']"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-05-06T09:17:00,['ET Now'],['Sell Cipla Ltd with a stop loss of Rs 399: Mitesh Thacker'],"['Shares', 'Cipla', 'Cipla Ltd', 'Insurability']",[],"[""In a chat with ET Now, Mitesh Thacker of miteshthacker.comshareshis views onCipla Ltd.ET Now: What is your call onCipla?Mitesh Thacker: Cipla Ltd is a 'SELL' call with a target of Rs 375 and a stop loss of Rs 399.""]"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-05-07T08:57:00,['ET Now'],['Sell Cipla Ltd with a target price of Rs 375: Mitesh Thacker'],"['Shares', 'Insurability', 'Cipla Ltd', 'Mitesh Thacker']",[],"[""In a chat with ET Now,Mitesh Thackerof miteshthacker.comshareshis viewsCipla Ltd.ET NOW: What is your call on Cipla Ltd?Mitesh Thacker: Cipla Ltd is a 'SELL' call with a target of Rs 375 and a stop loss of Rs 396.""]"
Cipla,econominc-times,"['Markets', 'Stocks', 'News']",2014-05-08T11:25:00,['ET Online'],['Cipla moves higher as Teva continues to show interest'],"['Shares', 'israel', 'market share', 'open', 'Cipla', 'Insurability']",[],"[""MUMBAI:SharesofCiplamoved higher in a rangebound trade following reports that Israel-based Teva Pharmaceuticals has yet again approached the company for takeover talks.According to media report, Teva is wooing the Indian drug maker with a 6 $billion deal. It had made such attempts twice but Cipla had refused the offer. Teva may buy the promoters stake of 36.8 per cent in the company and then make anopenoffer to the public share holders.Teva is one of the world's largest generics maker. Cipla's cheap manufacturing base in India and generic drugmarket shareaugurs well for Teva.At 10:50 a.m. Cipla was at Rs 390.15, up 2.01 per cent, on the BSE. It touched a high of Rs 394.90 and a low of Rs 388.35 in trade today.""]"
Cipla,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2014-05-12T13:33:00,['PTI'],['Cipla to pick 14.6% stake in Chase Pharmaceuticals for $1.5 mn'],"['US', 'UK', 'Cipla', 'USD', 'Drugmaker', 'Chase Pharmaceuticals Corporation Inc']",['Cipla\xa0also said it will make an additional USD 4.5 million investment in Chase upon achievement of certain milestones.'],"['NEW DELHI: Drug firmCiplaLtd today said it will acquire 14.6 per cent stake in US-basedChase Pharmaceuticals Corporation IncforUSD1.5 million.The investment will be done through Cipla\'s wholly owned subsidiary Cipla (EU) Ltd,UK.Cipla also said it will make an additional USD 4.5 million investment in Chase upon achievement of certain milestones.""..Company has signed a definitive agreement to invest USD 1.5 million in Chase Pharmaceuticals Corporation Inc, US, to acquire 14.6 per cent stake in Chase on a fully diluted basis,"" Cipla said in a BSE filing.Chase is an early stage drug development company, engaged in novel approaches to improve treatments for Alzheimer\'s disease.']"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-05-23T09:19:00,['ET Now'],['Sell Cipla Ltd with a target of Rs 375: Mitesh Thacker'],"['et now', 'Cipla Ltd', 'Mitesh Thacker', 'miteshthacker.com']",[],"[""In a chat withET Now,Mitesh Thackerofmiteshthacker.comshares his views onCipla Ltd.ET Now: What is your call on Cipla Ltd?Mitesh Thacker:Cipla Ltd is a 'SELL' call with a target of Rs 375 and a stop loss of Rs 394.""]"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-05-27T09:02:00,['ET Now'],['Sell Cipla with a stop loss of Rs 386.50: Sandeep Wagle'],"['Shares', 'Cipla', 'Cipla Ltd', 'Insurability']",[],"[""In a chat with ET Now,Sandeep Wagle, Founder & CEO, Power My Wealth,shareshis views onCipla.ET Now: What is your call on Cipla?Sandeep Wagle:Cipla Ltdis a 'SELL' call with a target of Rs 373 and a stop loss of Rs 386.50.""]"
Cipla,econominc-times,"['Markets', 'Stocks', 'Earnings']",2014-05-28T16:43:00,"['ByKiran Kabtta Somvanshi, ET Bureau']",['Cipla expected to post good performance in March quarter'],"['Cipla', 'Major', 'Earnings Guidance', 'Insurability', 'Drug maker']",[],"[""Mumbai-based drugmajorCipla is expected to post good performance in the quarter to March aided by a strong show in its exports business.The company's revenues are likely to increase 27 per cent to Rs 2425 crore. The company's export business that earns almost half of its total revenues, is expected to grow at 40 per cent. The growth in its domestic business is expected to range between 12 and 15 per cent.However, the high growth in revenues is not going to result in a significant expansion in operating margins. High staff cost (16 per cent of revenues) and other expenses (28 per cent of revenues) are likely to limit the operating margin to 22 per cent against the year ago level of 21.5 per cent.The stock closed 0.5 per cent higher a day prior to the announcement of the results. It remains to be seen whether a good quarterly show triggers a positive movement in the stock, which has dropped 6.5 per cent in the last one month as the Street shifted its focus from defensive sectors to cyclicals.""]"
Cipla,econominc-times,"['Markets', 'Stocks', 'Earnings']",2014-05-29T21:10:00,"['ByKiran Kabtta Somvanshi, ET Bureau']",['Ciplas March quarter performance: Low margin business and high costs continue'],"['markets', 'market share', 'Driver', 'Insurability', 'Cipla']",[],"[""Profitability of drug majorCiplacontinued to be afflicted by low-margin anti-retroviral business and high staff cost and overheads for the second consecutive quarter. The consolidated revenues grew at 27% - driven by growth in export sales. However, the operating profit dropped 4% and operating margin contracted 530 bps to 16.8%. Net profit also declined by 6% over the year ago level.International business contributed more than 60% of the overall revenues with sales from formulation exports growing 30% and export sales of active ingredients rising by 37%. Low margin anti-retroviral business still remains a significantdriverto the company's revenue growth. The sales from the domestic business grew strongly at 19% - higher than the industry growth, driven by growth in respiratory, anti-infective and cardiac therapies. The company has increased itsmarket sharefrom 4.7% to 5.3% in the domestic market for FY14.The employee cost consumed 17.6% of the consolidated revenues. A spate of recruitments right at the senior management level to building front ends in various developedmarketshas increased the staff cost. Likewise, overhead cost has also been high at 28% of the total revenues.The management has guided a growth of 15% in revenues and operating margin of 21% for the current fiscal. The second half of the fiscal is likely to be better than the first due to launch of combination inhalers in Europe. Cipla also expects to launch 15-20 generic products in the US during this fiscal. Investors will have to wait for another few quarters before they can expect Cipla to start delivering increased profitability and healthy growth in the bottomline.""]"
Cipla,econominc-times,"['Opinion', 'Interviews']",2014-05-31T22:39:00,['ET Now'],"['Expect to deliver 21% margin for 2014-15: Rajesh Garg, Cipla']","['productivity', 'Shares', 'markets', 'product', 'endorsements', 'market share', 'place']","['The overall year is well intact and as we have looked our April and May performance, we believe we will be able to get the full year 2014-2015 closer to what we ended 2013-2014 with.']","[""In an interview with ET Now, Rajesh Garg, Executive Director and Global CFO, Cipla, shares his business outlook. Excerpts:ET Now: Your margins are at a seven-year low. I am sure the ring of that is not very pleasing for Cipla.Rajesh Garg:Our total growth for the year was 22% and our margins are in line with our expectations. The year ended at 21% margin.ET Now: I understand that your margins are in line with what you have indicated. I am just looking at a Credit Suisse report which seems to be indicating that margins are at a seven-year low. So my question is: why is that happening? Cipla is a great brand. You have a strong presence in the domestic market. Your exports are doing rather well. There is nothing wrong with the numbers in terms of top line. I am just curious about the margins.Rajesh Garg:There was one off impact from the last quarter last year when we had a one off payment which impacted the margins and then there is a mix impact from higher sales of antiretrovirals. But for the year, we ended where we wanted to and it was in line with expectations of around 21% and as we go out for the next year, we are well in line to deliver similar margins for 2014-2015.ET Now: In the conference call, you were indicating that margins will move back to the 20% mark in FY15. What is the company's strategy for getting there?Rajesh Garg:We have several strategies. One is the whole growth phase in terms of securing India and South Africa which are our home markets and as you saw in India, our business has done extremely well with 17% growth while the market has grown at less than half of that and our market share in India has expanded from 4.7% to 5.3% as per IMS in the last six months.In South Africa our business has done well. There was some impact last quarter from the depreciation of the ZAR, the rand in South Africa, but overall we have got terrific productivity gains happening all across in manufacturing. In R&D;, we have seen 30% productivity gains as we have really morphed our excellent scientific and R&D; team into actually integrated product development team.The overall year is well intact and as we have looked our April and May performance, we believe we will be able to get the full year 2014-2015 closer to what we ended 2013-2014 with.ET Now: Just want to get back to Medpro. How is that working out for you, what is the kind of sales, margins and profit contribution that you saw in the fourth quarter?Rajesh Garg:Cipla Medpro is doing excellent. They are growing ahead of the market. They are gaining market share. So they grew like 13%, but obviously there is an impact in dollar terms because of the depreciation of the rand. But it is commendable to see how despite going through the integration which is now almost complete, we have a new CEO, Paul Miller, with over 20 years pharma experience in place.The whole integration of excellent front end for us has happened. Our acquisition business case is well on plan, obviously there will be earnings accretive to us in two years and we are now in around less than a year since we acquire them.""]"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-06-10T15:11:00,['ET Now'],['Buy Cipla with a target of Rs 420: Mitesh Thacker'],"['Shares', 'Cipla Ltd.', 'Insurability', 'Target', 'Cipla', 'stop loss', ""'BUY' call""]",[],"[""In a chat with ET Now, Mitesh Thacker, Technical Analyst, miteshthacker.com,shareshis view onCipla.ET Now: What is your call on Cipla?Mitesh Thacker:Cipla is a'BUY' callwith atargetof Rs 420 and astop lossof Rs 399.""]"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-06-11T09:40:00,['ET Now'],['Buy Cipla Ltd with a target of Rs 423: Sandeep Wagle'],"['et now', 'Sandeep Wagle', 'Cipla Ltd', 'Shares', 'Insurability']",[],"[""In a chat withET Now,Sandeep Wagleof Sandeep Wagle, Founder & CEO, Power My Wealth,shareshis views onCipla Ltd.ET Now: What is your view on Cipla Ltd?Sandeep Wagle: Cipla Ltd is a 'BUY' call with a target of Rs 423 and a stop loss of Rs 400.""]"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-06-11T09:40:00,['ET Now'],['Buy Cipla Ltd with a target of Rs 423: Sandeep Wagle'],"['et now', 'Sandeep Wagle', 'Cipla Ltd', 'Shares', 'Insurability']",[],"[""In a chat withET Now,Sandeep Wagleof Sandeep Wagle, Founder & CEO, Power My Wealth,shareshis views onCipla Ltd.ET Now: What is your view on Cipla Ltd?Sandeep Wagle: Cipla Ltd is a 'BUY' call with a target of Rs 423 and a stop loss of Rs 400.""]"
Cipla,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2014-06-13T10:39:00,"['BySoma Das, ET Bureau']",['Roche and Cipla enter talks to settle Erlotinib patent row'],"['Cancer', 'Cipla', 'Shamnad Basheer', 'intellectual property', 'Hoffman La Roche', 'lung cancer', 'product']",['The development comes after a division bench of the Delhi HC referred the companies to a mediation that both firms chose to accept.'],"['NEW DELHI: After fighting a long and bitter patent battle in India overlung cancerdrug Tarceva (Erlotinib), Swiss innovator firmHoffman La Rocheand Indian generic drugmakerCiplahave entered talks through mediation to settle the matter on ""mutually agreeable terms"".The development comes after a division bench of the Delhi High Court in April referred the companies to a mediation that both firms chose to accept, an executive told ET. Representatives of Roche and Cipla have held several meetings over the past month to thrash out a proposal acceptable to both firms, added the executive, who did not wish to be identified.This is the first big-ticket patent infringement suit between Big Pharma and Indian generic players since 2005, the year when India turned Trade Related Intellectual PropertyRightscompliant and started recognisingproductpatents. This is also the first patent suit case in the country to have been referred for mediation by the courts.A Roche spokesperson confirmed the mediation to ET. ""We can confirm that pursuant to court orders we are in mediation with Cipla,"" she said.A Cipla spokesperson, however, refused to comment on the matter.Another person familiar with the matter said, ""There are a few options already on the table which are being considered and the negotiation for a settlement is on.""Patent experts dubbed the development ""unusual"" and ""surprising"".""This is the first time such a big-ticket patent litigation has been referred for mediation. It is highly unusual for the courts to send such cases for mediation at such a late stage in the proceedings, particularly since the trial has concluded in this case. While the court may have done so to save time and resources, India has lost an opportunity to evolve patent jurisprudence on an important matter,"" said patent expertShamnad Basheer.There is always a chance of the mediation failing, in which case it will have to be heard by the court again, Basheer added.The outcome of this case has been keenly awaited also because it was expected to set a precedent for at least 10 similar cases pending against other generic firms on the same drug.The head of theintellectual propertydivision of a rival generic company said on the condition of anonymity, ""This is the first instance in the Indian pharma space when such a high-profile patent legal wrangle fought so bitterly in courts has gone for settlement through mediation, and this development comes as a huge surprise to me. The contours of the settlement will be very keenly and closely watched by the entire industry if both companies manage to find a common ground.""Soon after Cipla announced its intent to launch a generic version of Erlotinib at Rs 1,600 a tablet, compared to the innovator\'s selling price of Rs 4,800 per tablet, Roche sued the generic firm for patent infringement in January 2008. Roche had been granted a patent in India on Erlotinib in 2007. Cipla counterclaimed and argued that Roche\'s patent was invalid and its own generic version didn\'t infringe the innovator\'s patent.Over 2009 and 2010, Roche also sued a number of other generic drug firms includingNatco Pharma, Dr Reddy\'s,Glenmark, Oncare Life Sciences, Aureate Healthcare, Innova Life Sciences and Accura Care Pharmaceuticals, among others. Simultaneously, the Roche-Cipla legal tussle went into trials and in 2012, the Delhi High Court held that Cipla\'s generic version of Roche\'s patented product did not infringe Roche\'s Indian Patent 196774 and Roche was denied a permanent injunction. Roche then appealed against it before the division bench in Delhi High Court.']"
Cipla,econominc-times,"['Markets', 'Stocks', 'Recos']",2014-06-16T13:13:00,['ET Now'],['Buy Cipla with a target of Rs 429: Mitesh Thacker'],"['Shares', 'Insurability', 'Cipla', 'Mitesh Thacker', 'miteshthacker.com']",[],"[""In a chat with ET Now, Technical Analyst atmiteshthacker.com, Mitesh Thackershareshis view onCipla.ET Now: What is your call on Cipla?Mitesh Thacker:Cipla is a 'BUY' call with a target of Rs 429 and a stop loss of Rs 412.""]"
Cipla,econominc-times,"['Industry', 'Healthcare/Biotech', 'Pharmaceuticals']",2014-06-17T15:04:00,['PTI'],['Cipla buys 60% stake in Sri Lankan co for $14 million'],"['Shares', 'product', 'Cipla', 'net worth', 'Cipla Ltd', 'Insurability', 'Sri Lankan co']","['""The consideration payable for the transaction is $14 million,"" the \nfiling said, adding that the proposed acquisition was subject to \nregulatory approvals.']","['NEW DELHI: Pharmaceutical firmCipla Ltdtoday said it has acquired 60 per cent stake in a new company in Sri Lanka for USD 14 million (nearly Rs 85 crore) to market itsproductin the country.Cipla(Mauritius) Ltd, a wholly owned subsidiary of the Indian company, has signed a definitive agreement with its existing Sri Lankan distributor for acquisition of 60 per cent stake in a new company, Cipla said in a filing to the BSE.The new company will market the Cipla\'s products in Sri Lanka, it added.""The consideration payable for the transaction is USD 14 million,"" the filing said, adding that the proposed acquisition was subject to regulatory approvals.As part of its global expansion, Cipla has been active in acquisitions.Last year, it completed the buyout of South African pharma firm Cipla Medpro for Rs 2,707 crore.Cipla had also acquired Croatia-based firm Celeris, distributor of its products in that country last December.Sharesof Cipla were trading at Rs 411.30 per scrip in the afternoon trade, down 0.56 per cent from the previous close on the BSE.']"
Cipla,econominc-times,"['Markets', 'Stocks', 'News']",2014-06-18T10:02:00,['ET Online'],['Cipla acquires 60% stake in Sri Lankan firm; stock up nearly 3%'],"['product', 'Cipla', 'net worth', 'Cipla Ltd', 'Insurability']",[],"[""NEW DELHI:Cipla Ltdrallied as much as 2.9 per cent in morning trade on Wednesday, after the subsidiary of the pharmaceutical firm said it has acquired 60 per cent stake in a new company in Sri Lanka for USD 14 million (nearly Rs 85 crore) to market itsproductin the country.At 09:40 a.m.;Ciplawas trading 2.2 per cent higher at Rs 422. It hit a low of Rs 418.55 and a high of Rs 424.95 in trade today.Cipla (Mauritius) Ltd, a wholly owned subsidiary of the Indian company, has signed a definitive agreement with its existing Sri Lankan distributor for acquisition of 60 per cent stake in a new company, Cipla said in a filing to the BSE.The new company will market the Cipla's products in Sri Lanka, it added.As part of its global expansion, Cipla has been active in acquisitions. Last year, it completed the buyout of South African pharma firm Cipla Medpro for Rs 2,707 crore, said a PTI report.""]"
Cipla,econominc-times,"['Markets', 'Stocks', 'News']",2014-06-18T12:38:00,['ET Online'],['Cipla denies selling stake to MNC; stock gains over 7%'],"['Cipla', 'M&A', 'Shares', 'speculation', 'Company Stock Split', 'Insurability']",[],"[""MUMBAI:SharesofCiplaremained firm even as the company clarified that promoters are not in talks with othermulti-national companiesto sell stake.The company told ET Now that reports of company being sold off to any MNC is baseless.There wasspeculationin dealing rooms that founders may to sell stake to a global pharmaceutical company.The stock had surged 7.35 per cent early in the day but pared some of the gains after the company's clarification.""]"
Cipla,econominc-times,"['Markets', 'Stocks', 'News']",2014-06-18T17:32:00,['PTI'],['Cipla shares up 3%  on  clarifications that the firm is not selling stake'],"['Shares', 'Cipla', 'BSE', 'stake', 'promoters', 'stock market', 'Insurability']",[],"['MUMBAI: Bucking a weakstock market,sharesofCiplarose by 3 per cent on smart buying today as it clarified that the firm\'spromotersare not in talks with other multi-national companies to sellstake.The pharma company\'s stock ended at Rs 425.15, up 2.98 per cent on theBSE. In the intra-day trade, it gained 7.35 per cent to Rs 443.20.At the NSE, it settled 2.69 per cent higher at Rs 424.05. The stock was the top gainer among the blue-chips on both Sensex and Nifty.Shares of Cipla rose sharply in intra-day trade amid reports that promoters of the company may sell stake to a global pharmaceutical company.However, in a clarification to the BSE, the company said: ""This news item is purely baseless and speculative in nature. We have consistently denied such rumours in the past and continue to do so.""In the broader market, the BSE index Sensex fell 274.94 points or 1.08 per cent to settle at 25,246.25.']"
