,Source,Category,Date,Author,Title,Tags,Subtitle,Content
0,livemint,Politics,02-08-2018 11:50,Yunus Y. Lasania,Andhra Pradesh bandh today to protest against Union budget,"['Andhra Pradesh bandh', 'Union budget', 'Left parties', 'Protests', 'YSR Congress']",Left parties and other civil society organisations are protesting against the less-than-expected fund allocation to Andhra Pradesh in the Union budget,"['Hyderabad:Left parties and other civil society organisations have called a bandh in Andhra Pradesh on Thursday to protest against the ?injustice? and less-than-expected fund allocation to the state in the Union budget 2018.', 'The opposition YSR Congress Party and Congress have also agreed to support the call.', 'Communist Party of India (CPI) state assistant secretary Satyanarayana Murthy said that the centre did not fulfil any of the promises that were made in the Andhra Pradesh Reorganization Act at the time the state got bifurcated from Telangana in 2014. ?There was no support for Andhra Pradesh. The 12 educational institutions promised to the state haven?t seen light of the day yet,? he said.', 'Murthy, who is based in Vishakhapatnam, said his party is ensuring that the bandh call is successful and that all establishments stay shut for the day. ?Even otherwise, the Union budget did not even provide proper funds for other projects in the state,? he said.', 'Both Congress and YSRCP leaders from Andhra Pradesh said their parties are also fully participating in the bandh. On Wednesday, Jana Sena chief Pawan Kalyan also extended his support to the bandh, but asked his party workers to only protest peacefully and not cause inconvenience to the general public.', 'Kalyan, who campaigned for the ruling Telugu Desam Party (TDP) and Bhartiya Janata Party (BJP) alliance during the 2014 general and assembly elections, also called for all stakeholders to join hands and form a joint action committee (JAC) and demand ?justice? for the state. In a press conference on Wednesday evening, he criticized the Andhra Pradesh government and the centre with regard to the budget.', 'The issue of Andhra Pradesh receiving less-than-expected funding has soured relations between the TDP and the BJP, putting the alliance on shaky grounds. Andhra Pradesh chief minister N. Chandrababu Naidu said last month that he will withdraw from the National Democratic Alliance (NDA) fold if the BJP does not want the partnership. Naidu had called for an emergency parliamentary meeting last Sunday where it was decided that all TDP MPs will protest in parliament and demand more funds for Andhra Pradesh from the centre.']"
0,livemint,Politics,02-08-2018 11:28,PTI,"Shatabdi, Rajdhani, Duronto trains to have 4 CCTV cameras in every coach","['Shatabdi', 'Rajdhani', 'Duronto', 'Indian Railways', 'CCTV cameras']","All Rajdhani, Shatabdi and Duronto train coaches are to be fitted with CCTVs?one each on the (two) entry gates and two in the gallery (corridor), says railways official","['New Delhi:All coaches of the Shatabdi, Rajdhani and Duronto trains will soon have four CCTV cameras each to ensure passenger safety, a railways official said.', 'Twenty-three pairs of Rajdhani, 26 pairs of Shatabdi and 18 pairs of Duronto trains would have the facility, he said on Wednesday. ?All Rajdhani, Shatabdi and Duronto train coaches are to be fitted with CCTVs?one each on the (two) entry gates and two in the gallery (corridor),? Vishwesh Chaube, general manager, Northern Railway, said at a media briefing.', 'Around Rs3,000 crore was allocated in the 2018-19 Union budget to install CCTV cameras in more than 11,000 trains eventually, officials said. They added that the ministry was also looking at different options to fund the project, including market sources.', 'The project would eventually extend to cover all the premier and suburban services and the 8,500 stations in the railway network. Chaube, however, said the money for the project would come from the Nirbhaya fund.', 'He added that the Northern Railway had achieved a total originating earnings of Rs15,841 crore in 2017-18 (till January), compared to the Rs15,663 crore registered in the previous year. This year?s budget announcement has scaled up investments by almost three times to Rs1,48,528 crore in 2018-19 as against the Rs53,989 crore in 2013-14. The highest priority has been given to passenger safety with the total expenditure planned under this head amounting to Rs73,065 crore.']"
0,livemint,Industry,02-08-2018 11:26,Dharani Thangavelu,"Tamil Nadu should increase its solar and wind energy capacity, suggests study","['Tamil Nadu', 'wind energy', 'solar energy', 'renewable energy', 'Tamil Nadu Generation and Distribution Corp.']","Adoption of renewable energy would restore debt-ridden Tamil Nadu Generation and Distribution Corp. (Tangedco) to a profitable status, says report","['Chennai:Tamil Nadu should consider doubling its wind energy capacity and increasing its solar capacity six-fold, instead of building expensive coal-fired power plants, said a report published by the Institute for Energy Economics and Financial Analysis (IEEFA).', 'The report, titled ?Electricity Transformation in India: A Case Study of Tamil Nadu?, was released on Wednesday and highlighted how Tamil Nadu is building 22,500MW of expensive coal-fired power plants despite the favourable investment and electricity tariff costs for renewable energy.', '?Tamil Nadu should double its wind energy capacity to 15GW and increase its solar capacity to 13.8GW by 2026-27 to deliver cheaper electricity to customers,? the report said.', 'It also mentioned that adoption of renewable energy would restore debt-ridden Tamil Nadu Generation and Distribution Corp. (Tangedco) to a profitable status.', 'Tangedco reported a staggering loss of Rs13,985 crore in 2013-14. Subsequent reforms under UDAY scheme helped Tangedco reduce its losses to Rs3,783 crore in 2016-17. It has also reduced the deficit on energy availability from 12.3% in 2011-12 to a record low of 0.6% in 2015-16. IEEFA expects a break-even result next financial year, then moving to net profit for the first time in two decades.', 'The report by IEEFA also warned that projects like the Cheyyur Ultra Mega Power Plants are likely to remain ?nothing more than a stranded asset proposal?.', 'Tamil Nadu can leverage its already leading renewable energy base to drive new investment and employment opportunities in high-tech industries of the future, which would also be a profitable revenue source for Tangedco, the report said.', 'Tamil Nadu does not need any net new thermal power capacity additions in the coming decade, it said, as building net new thermal capacity would further depress existing low utilisation rates and create further financial distress for the thermal power sector.', 'Stating that Tamil Nadu is the leading state in India in terms of installed wind capacity, making it also one of the top states globally behind only a few provinces in China and Texas in the US, the report said, Tamil Nadu has temporarily slipped to the third position in terms of commissioned solar infrastructure in India.', '?But the very successful 1.5 GW solar tender of July 2017 will see Tamil Nadu vie for leadership again by the end of 2018-19,? it said.', 'Talking about the state?s wind energy, Tim Buckley, IEEFA?s director of energy finance studies, Australia, said: ?Despite being a world leader in wind energy, Tamil Nadu?s wind farms have aging and outdated technology. Upgrading the existing turbines alone could double the state?s leading wind energy capacity.?', 'By 2026-27, IEEFA forecasts that 67% of installed capacity and 56% of electricity generation in the state will be derived from zero emission technologies.']"
0,livemint,Technology,02-08-2018 13:45,Abhijit Ahaskar,Microsoft brings One Note for Android closer to PC functionality,"['Microsoft', 'Microsoft One Note', 'Microsoft note taking app', 'One Note', 'Android']",Microsoft?s note-taking app One Note has become a lot more comfortable to use on Android devices,"['Microsoft has updated the One Note app for Android, adding a pack of new features which can help users work better with a stylus and organise their notes and photos better on the smaller screen. The features are rolling out to users in India as well and will be available in One Note version 16.0.9001.2134.  One can check the app version in app Settings->About.', 'The new update adds the Lasso tool, available till now only to PC users, to One Note Android app. It allows users to copy any part in a handwritten note and paste them in another handwritten note, if they want. Users can select anything from numbers, letters or drawings from the note by drawing a circle around them with their finger or stylus. One Note provides users the option to convert handwritten notes into typed text if they want to copy paste anything, but with the Lasso tool available they can retain the original format and still move a part of the note.', 'Android users can now change the size of images saved in a note with simple gesture controls. They can also move the image and text file anywhere on the note by tapping and holding them. Users can modify the size of the image by pinching on the screen with two fingers?pinching in reduces it while pinching out increases it. The feature is still not available on Google Keep app.', 'The One Note app brings the option to use both stylus and finger to pan around the page more comfortably. Now users don?t have to stop the note or the drawing to scroll down or pan the page. They can do that with the finger while continuing with their work. Similarly, while taking a note with the finger, users can use two fingers to scroll and pan on the screen.']"
0,livemint,Companies,02-08-2018 13:44,Arushi Kotecha,Auto Expo 2018: Maruti Suzuki launches Swift?s new variant,"['Maruti Suzuki', 'Auto Expo 2018', 'Swift new variant', 'new Swift launched', 'Swift third generation']","Maruti Suzuki today launched the third-generation variant of its best-selling Swift hatchback at Auto Expo 2018. Launched in 2005, the Swift has been one of the top-selling models in the country","['New Delhi:Passenger car market leader Maruti Suzuki India Ltd on Thursday launched the third-generation variant of its best-selling Swift hatchback at the Delhi Auto Expo.', 'Launched in India in 2005, the Swift has been one of the top-selling models in the country, clocking a cumulative 1.8 million units in sales, but has been sidelined in the past two to three years by Maruti?s own Baleno and Hyundai Motor India Ltd?s i10 Grand and i20 Elite.', '?The third generation of the Swift will drive us in the coming years,? said Kenichi Ayukawa, managing director and chief executive at Maruti Suzuki, at the launch.', 'The model is equipped with Maruti?s auto gear shift technology, which would enhance fuel efficiency and convenience, according to Ayukawa.', 'With over 50% of Swift buyers purchasing their first car, the Swift is aimed at the young urban car buyer.', '?With its sporty stance, bold attitude and exciting performance, we are confident the Swift will be much appreciated,? Ayukawa said.', 'With a base price of Rs4,99,000 (ex-showroom, New Delhi), the Swift is one of the most competitively priced hatchbacks in the country.', 'The refreshed Swift is built on a modified version of the fifth-generation Heartect platform shared by the Baleno and Swift Dzire. While the engine options are unchanged from the earlier variant, the platform makes the car lighter, stronger and more peppy to drive, said R.S. Kalsi, senior executive director, marketing and sales.', 'The car also complies with the comprehensive safety norms set to kick in this year and is available in petrol and diesel variants with the company?s auto gear shift technology.', 'The model is the first to be launched under Maruti?s Arena network, described as ?more inclusive and digital? by Kalsi.', 'Kalsi is confident of meeting demand with the Hansalpur plant in Gujarat set to produce 50,000 units this year and 250,000 units by the next, he toldMintduring an interaction in January.']"
0,livemint,Politics,02-08-2018 14:01,AFP,Maldives chief justice threatened with death before arrest: lawyer,"['Maldives', 'Abdulla Saeed', 'Maldives chief justice', 'Mohamed Nasheed', 'Abdulla Yameen']","Maldives chief  justice  Abdulla Saeed received death threats before his arrest in a regime crackdown, his lawyer said ahead of a UN Security Council hearing on the island nation?s political crisis","['Malé, Maldives:The Maldives? top judge received death threats before his arrest in a regime crackdown, his lawyer said on Thursday ahead of a United Nations Security Council hearing on the island nation?s political crisis.', 'Chief Justice Abdulla Saeed was warned he would be ?cut into pieces? if he did not overturn a court order quashing convictions against high-profile political dissidents, his lawyer Hisaan Hussain said.', 'Saeed was arrested as President Abdulla Yameen declared a state of emergency in the honeymoon islands after refusing to obey the court order.', 'The top judge was accused of accepting bribes to impeach the regime leader, who has jailed most of his political opponents.', '?The Chief Justice was forcefully dragged on the floor from his chambers by uniformed security personnel in riot gear after he told them they were in contempt of court,? Hussain said. He did not say who issued the threats.', 'Saeed is among two top justices detained in a sweeping crackdown by Yameen, who has doubled down since the Supreme Court cleared his political rival Mohamed Nasheed, among other regime critics, of terrorism charges.', 'The remaining three judges restored the conviction on Tuesday ?in light of the concerns raised by the President?, after Yameen declared the state of emergency and accused the justices of trying to overthrow him.', 'The international community has censured the president for imposing special emergency provisions that allow the military to detain suspects for long periods without charge.', 'The UN has urged Yameen to lift the state of emergency, and will discuss the crisis gripping the Indian Ocean archipelago in a closed-door meeting at the Security Council on Thursday.', '?The Maldives have seen in recent years attacks on political opponents, on journalists, on civil society and human right defenders, and what is happening now is tantamount to an all-out assault on democracy,? UN rights chief Zeid Ra?ad Al Hussein said in a statement on Wednesday.']"
0,livemint,Opinion,02-08-2018 14:31,Nisha Gopalan,Masayoshi Son?s piggy bank raid shows insatiable desire for deals,"['Masayoshi Son', 'Softbank', 'Warren Buffett', 'Swiss Re', 'Softbank Vision Fund']","With SoftBank floating a 300-year time frame for development, Masayoshi Son can afford to gorge","['Hong Kong:It?s all about the money, and Japan?s Masayoshi Son may just have found himself the ultimate piggy bank.', 'Warren Buffett, who used cash flows from insurance to help fund the deals that turned Berkshire Hathaway Inc. into a $500 billion powerhouse, has had no shortage of acolytes in recent years?including a slew of Chinese billionaires. Add to the mix Son?s SoftBank Group Corp., which is in talks to buy a minority stake in Swiss Re AG, one of the world?s largest reinsurers.', 'With the cost of debt rising, it makes sense to buy into steady cash-generating businesses that can finance future acquisitions. SoftBank has almost $50 billion in debt coming due over the next six months, according to data compiled byBloomberg?in no small part due to Son?s purchase of Sprint Corp., the weakest of the giant US wireless carriers.', 'Swiss Re has net debt levels that even cash-rich Berkshire can only envy.', 'By buying into the 155-year-old reinsurer, SoftBank would get access to the Swiss firm?s ?float,? or the money held by insurers to pay claims. That can be used to buy stocks, bonds and other assets.', 'SoftBank isn?t new to insurance. As I wrote this week, the Japanese technology company might as well buy out Ping An Insurance (Group) Co. at the rate it?s been piling into the Chinese giant?s ?insuretech? offerings. It?s also bought into Lemonade Inc., a New York-based start-up that uses artificial intelligence and bots to speed up the claims process.', 'Swiss Re would provide a new pool of capital as other sources get tapped out. Son is floating his lucrative but low-growth Japanese telecom unit, a listing that could remove the conglomerate discount at which SoftBank stock trades by focusing investors on its stakes in Alibaba Group Holding Ltd and other high-flying technology companies.', 'The plan would raise billions of dollars and create a listed entity that could be used as a further source of funds. SoftBank regularly pledges a large chunk of its stock in Yahoo Japan Corp. in exchange for loans. It?s also considering how to raise billions more using ARM Holdings Plc, the money-losing UK chip developer Son bought two years ago, and its stake in Uber Technologies Inc. as collateral, according to The Information.', 'So why does Son want so much more money? He?s already raised $93 billion of his planned $100 billion Vision Fund, the world?s biggest private equity pool, which is struggling to find enough assets to buy. Its investments in an indoor kale-farming firm and a dog-walking startup (Pets.com, anyone?) have shades of the moonshot about them.', 'The only answer is that Son?s appetite for deals is insatiable. With SoftBank floating a 300-year time frame for development, he can afford to gorge.', 'Buffett has mostly sat on his hands recently because of a lack of meaningful acquisitions. That hasn?t worried Son. His strategy seems to lie in the bigger-is-better school of business. More money means more investments, even if that means buying into Uber and its rivals. Scale equals invulnerability.', 'The market may not like his buying spree?SoftBank shares have trailed the broader Japanese market in the past year. But for now at least, nothing?s stopping him.Bloomberg Gadfly']"
0,livemint,Politics,02-08-2018 14:21,AFP,"Khaleda Zia, Bangladesh ex-PM, jailed for 5-year in corruption case","['Khaleda Zia', 'Bangladesh', 'corruption case', 'Khaleda Zia jailed', 'Bangladesh Nationalist Party']",A Bangladesh court sentenced opposition leader Khaleda Zia to five years in jail today after convicting the two-time former premier of embezzling money meant for an orphanage,"['Dhaka:A Bangladesh judge convicted opposition leader Khaleda Zia of corruption and sentenced her to five years in jail on Thursday as police clashed with thousands of her supporters outside the court.', 'The court found the two-time former premier guilty of embezzling money meant for an orphanage, a charge she had consistently dismissed as politically motivated.', 'Zia, leader of the Bangladesh Nationalist Party (BNP), is expected to appeal against the verdict, but it may affect her ability to stand in a general election slated for December.', '?This is a false and staged case. No way we will accept this verdict,? BNP secretary general Fakhrul Islam Alamgir toldAFPafter the hearing.', 'Zia?s lawyer Khandkar Mahbub Hossain said the ruling was ?political vengeance? and would be overturned by a higher court.', 'Ahead of the hearing police fired tear gas at thousands of opposition activists who defied heavy security to escort the car taking Zia to the magistrates court.', 'The private television stationSomoysaid at least five police officers had been injured and two motorcycles torched during the clashes that broke out several kilometres (miles) from the court premises.', 'Authorities have for days been on high alert for protests in the tense city, where political demonstrations by Zia?s centre-right BNP and its Islamist allies in 2014 and 2015 left nearly 200 people dead.', 'Around 3,500 opposition activists and officials were arrested in a sweep by security forces ahead of the verdict according to BNP spokesman Rizvi Ahmed.', 'A senior officer toldAFPmore than 5,000 police had been deployed in Dhaka.', 'Zia, 72, is a former ally turned arch-foe of Bangladesh?s Prime Minister Sheikh Hasina.', 'Her party boycotted 2014 polls in which Hasina was re-elected but is expected to contest the upcoming general election.', 'Zia, who entered politics in the mid-1980s after her military dictator husband was assassinated in an abortive coup, also faces dozens of separate charges related to violence and corruption.', 'She has repeatedly said the charges against her are aimed at excluding her and her family from politics.', 'Her son Rahman lives in exile in London and was convicted of money-laundering in 2016.', 'Last month prosecutors sought the death penalty over his alleged role in a deadly 2004 grenade attack that injured Hasina.', 'Zia and her son were detained by an army-backed government in 2007 and spent a year and a half in detention pending trials for alleged corruption.', '?This is an attempt to use the court against me, in an effort to sideline me from politics and elections and to isolate me from the people,? she told a packed news conference on Wednesday.', 'Human Rights Watch on Thursday urged the government to stop what it called ?arbitrary arrests and detentions?.', '?The Bangladesh government?s claims to be open and democratic ring hollow as it cracks down on political dissent,? said the group?s Asia director Brad Adams.', '?The government has a responsibility to prevent and minimise violence, but it needs to do so in a way that respects basic rights, not flouts them.?', 'Many private schools declared a holiday on Thursday in anticipation of the verdict, while several ride-hailing services announced a day-long suspension of their operations.', 'Police have set up check-posts at key entry points of the city in an effort to prevent thousands of rural supporters of BNP and its Islamist allies from marching to the capital.', '?Dhaka is effectively cut off, people in panic,? read the front-page headline of the Bengali-language newspaper Prothom Alo.', '']"
0,livemint,Companies,02-08-2018 14:15,Tim Hepher,AirAsia likely to reconfirm order for Airbus A330neo jets: report,"['AirAsia', 'Airbus', 'Airbus A330neo', 'Boeing', 'Tony Fernandes']","AirAsia is expected to reconfirm an order for Airbus A330neo passenger jets, a person familiar with the discussions said","['Singapore:AirAsia is expected to reconfirm an order for Airbus A330neo passenger jets, a person familiar with the discussions said on Thursday.', 'AirAsia co-founder Tony Fernandes announced last week he was looking at buying Boeing 787s to expand the fleet of its long-haul arm AirAsiaX, as well as Airbus wide-body models.', 'The decision of Asia?s largest budget carrier?currently exclusively an Airbus customer?is seen as crucial as Airbus tries to shore up its slow-selling A330neo and Boeing looks to cement an advantage in wide-body sales, industry sources say.', 'Airbus and AirAsia declined comment.Reuters']"
0,livemint,Science,02-08-2018 14:46,Neetu Chandra Sharma,"Old chemical compounds could help develop new antibiotics, say scientists","['Antibiotics', 'chemical compounds', 'scientists', 'drug', 'University of Leeds']","Scientists at University of Leeds are working on a family of compounds, known as actinorhodins, which could now be the basis of a new antibiotic drug","['New Delhi:Chemical compounds that were discarded way back in the 1940s have been found to be useful in developing new antibiotics, recent research has shown.', 'Scientists at University of Leeds are working on a family of compounds, known as actinorhodins, which was originally identified as having weak antibiotic properties, and was not taken forward for development of functional products. Scientists have said that actinorhodins could now be the basis of a new antibiotic drug.', 'With modern-day diseases becoming increasingly resistant to existing drugs, biological scientists and chemists at Leeds are now re-examining these old compounds, applying advances in science and technology to test more precisely whether they could still hold the key to a future drug.', '?At the time scientists did not fully differentiate the individual compounds within the family when they examined them, leading to a less than precise picture of their properties. This prompted my team to divide the family and select a specific compound (y-ACT) for further evaluation, using an array of 21st century approaches, to assess its potential and to understand how it works against bacteria,? Alex O?Neill, professor at from the Antimicrobial Research Centre at the University of Leeds, said.', 'O?Neill and colleague professor Chris Rayner from the University?s School of Chemistry have published their findings in the journalScientific Reports, and believe the compound is worth serious consideration as the basis for a new drug to combat certain types of bacterial infections.', '?y-ACT exhibits potent antibacterial activity against two important representatives of the ESKAPE class of pathogens, which are bacteria that have developed the ability to ?escape? the action of existing drugs. A major challenge in tackling the problem of antibiotic resistance is to discover new drugs?our study shows that potentially useful drug candidates can be ?discovered? from amongst the antibiotics we already know about,? O?Neill said.', '?The weak activity previously published for the ACT family as a whole probably explains why this group was not further evaluated, and it is intriguing to think that other potentially useful antibiotic groups are languishing in obscurity in academic journals just needing expert review using modern processes and equipment,? he said.', 'Scientists have said that by studying compounds which have antibacterial properties, as shown by past research, there is scope to fast-track the challenging early stages of drug discovery.', 'Interestingly, on similar lines, another research of Michael Webb from School of Chemistry, University of Leeds, focused on a compound called pentyl pantothenamide, first assessed in the 1970s. Then, it was found to be able to stop the growth of E.coli bacteria but not completely kill the bacteria, so was never taken into clinical use.', 'At the time, scientists did not understand how it was able to stop the growth, but Webb and his team have proved it is driven by Vitamin B5, which is used to metabolise energy. Bacteria have to make B5 and a key part of the machinery they use to do so is called the PanDZ complex.', 'Pentyl pantothenamide targets the PanDZ complex, preventing E.coli from making Vitamin B5 and so starving it of the means to grow. ?The results of our latest study open up the possibility of designing new drugs that use the same means to attack E. coli, but in a more effective way,? said Webb.', '?Until recently, no new antibiotics had been discovered for 25 years. O?Neill?s research is important: it?s providing another way of looking for potential antibiotics and could hold the key to uncovering options that were overlooked before but may be incredibly useful now,? he said.']"
0,livemint,Science,02-08-2018 14:33,Neetu Chandra Sharma,Why do quacks function freely in India?,"['Quacks', 'Unnao HIV case', 'Unnao', 'unregistered doctors', 'unqualified doctors']","While there is a huge shortage of doctors, there are over one million ?quacks? practising in India","['New Delhi:The recent arrest of a man in Uttar Pradesh for allegedly injecting 41 people with the HIV virus from a single infected needle highlights how so-called ?quacks? are able to ply their trade freely in India?aided by a dearth of qualified doctors,  government apathy to patient safety and the desperation of the poor.', 'The incident in Uttar Pradesh?s Unnao district paints a grim picture of neglect of healthcare. According to one authoritative study, there are a million unregistered and unqualified medical practitioners in India.', 'State health workers stumbled upon the medical scandal while conducting a routine screening between April and November 2017, when they found over 24 HIV positive cases in just one tehsil?Bangarmau. An investigation found that Rajendra Kumar, an unqualified medical practitioner or quack, had used a single syringe on poor patients, promising cheap treatment.', 'Such incidents are not uncommon in India. In a similar incident, in 2011, at least 28 children suffering from thalassemia (a blood disorder) were allegedly infected with HIV in a hospital in Junagadh, Gujarat, following blood transfusion.', 'The National AIDS Control Organisation (Naco) on Monday sent a team to Unnao to study the situation and submit its report to the central health ministry by the end of this week.', 'Experts say India is beset by a wide range of problems in healthcare delivery. Overcrowded and underresourced public hospitals and expensive private hospitals often lead poverty-stricken families to turn to quacks. Thus, patient safety is largely compromised in India.', 'For instance, on needle safety alone?a matter that has been consistently highlighted globally and nationally since the first AIDS cases in the 1980s?India lags behind many other countries.', 'The World Health Organisation (WHO) has urged all countries including India to switch to the exclusive use of the auto-disable (AD) ?smart? syringes that can only be used once. WHO says that the move can eliminate  avoidable deaths and infections from reusable syringes and unsafe injection.', 'Some countries such as Uganda and Tanzania have banned unqualified medical practitioners and private sector from access to disposable syringes. India is yet to adopt this practise on a national scale. However some hospitals?public and private?do use auto-disable syringes.', '?This (Unnao cases) could be just the tip of the iceberg as the problem is spread across the country. With more than 40,000 quacks in Delhi alone reusing syringes constitutes one of their main unsafe practices. It is urgently needed to introduce Universal Infection Prevention (UIP) guidelines including urgent deployment of auto disable syringes to limit infections from spreading,? said Rajiv Nath, president, All India Syringes and Needles Manufacturers Association (AISNMA).', '?India currently has no tracking of infections or registry via public healthcare from reuse of syringes or needles or needle stick injuries. According to WHO, every $1 spent on injection safety saves $14 in public healthcare,? said Nath.', 'A 2016 study by the department of health research under the health ministry found that auto-disable syringes cost only Rs1.90 each.', '?Bringing in AD syringes is largely a government and policy matter and we don?t have much role in this,? said Alok Saxena, joint secretary, Naco. ?We are running several programs for injection safety. But quackery is a major problem. Not only HIV, reusing the syringes can spread Hepatitis B and other infections also. Once our team gives us a detailed report, we will take necessary steps in Unnao case.?', '?The disposable syringes are safe but inappropriate use of these syringes certainly has high chances of harm and spread of infection,? said G.N. Singh, drug controller general of India.', 'A study by Samik Chowdhury for the National Institute of Public Finance and Policy (NIPFP), on urban slums of Delhi, revealed in about 80% of the cases a private doctor was approached for treatment.', '?The most appalling finding however is that almost 15% of the ailing sample opted for treatment from an unregistered private practitioner. These are none other than ?quacks?, locally known as the ?bangali daaktar? who are quite conspicuous within the slums. They attract a lot of patients owing to their location utility and low charges which would be made clear in the following section on expenditure,? the study said.', 'While there is a huge shortage of doctors, there are over one million ?quacks? practising in India, according to the Indian Medical Association (IMA).', 'According to the National Health Profile 2017, in India there is one government allopathic doctor for every 10,189 people, one government hospital bed for every 2,046 people and one state-run hospital for every 90,343 people.', 'The shortage of health providers and infrastructure is most acute in rural areas.']"
0,livemint,Companies,02-08-2018 14:48,Tanvi Mehta,"Bhel Q3 profit rises 64% to Rs153 crore, misses estimates","['Bhel', 'Bhel results', 'Bhel Q3 profit FY18', 'Bhel shares', 'Bhel Q3 revenue']",Bhel?s net profit rose to Rs153 crore in third quarter  as against Rs93.54 crore a year earlier,"['Bengaluru:Indian power plant equipment maker Bharat Heavy Electricals Ltd posted a nearly 64% rise in third-quarter net profit, but missed analysts? expectations.', 'Net profit rose to Rs153 crore ($23.81 million), from Rs93.54 crore a year earlier.', 'Analysts on average had expected a profit of Rs190 crore, according to Thomson Reuters data.', 'Total revenue from operations rose marginally to Rs6,626 crore.Reuters']"
0,livemint,Companies,02-08-2018 15:01,Vishal Sridhar,ACC Q4 profit rises 126% to Rs206 crore,"['ACC', 'ACC results', 'ACC Q4 results', 'ACC shares', 'ACC Q4 profit FY 18']","ACC  profit rose 126% to Rs206 crore in the quarter ended 31 December, from Rs90.87 crore a year earlier","['Bengaluru:Cement maker ACC Ltd said on Thursday its fourth-quarter profit more than doubled from a year earlier and beat analysts? expectations.', 'Profit rose 126% to Rs206 crore ($32.06 million) in the quarter ended 31 December, from Rs90.87 crore a year earlier, the company said in a statement.', 'Net sales were up 30% at Rs3,417 crore.', 'Analysts on average had expected the company to post a profit of Rs185 crore, according to Thomson Reuters data.', 'ACC shares were trading 3% higher after the results.Reuters']"
0,livemint,Science,02-08-2018 14:48,PTI,Small asteroid to closely pass by Earth: NASA,"['asteroid', '2018 CB', 'Earth', 'NASA', '2018 CC']","An asteroid, dubbed 2018 CB and estimated to measure between 15 and 40 meters, is set to brush past Earth at a distance of just 64,000 kilometres 10 February","['Washington:A small asteroid, estimated to measure between 15 and 40 meters, is set to brush past Earth at a distance of just 64,000 kilometres.', 'Dubbed 2018 CB, the asteroid is the second one to pass by Earth this week.', 'The first close-approaching asteroid?discovered by the NASA-funded Catalina Sky Survey (CSS) on 4 February?is designated asteroid 2018 CC.', 'Estimated to be between 15 and 30 meters in size, the asteroid safely passed by Earth on 6 February, at a distance of about 184,000 kilometres.', 'The asteroid 2018 CB, will pass closely by Earth on 10 February, at around 4:00 am IST, at a distance of less than one-fifth of that between the Earth to the Moon.', 'The asteroid, which is estimated to be between 15 and 40 meters in size, was also discovered by CSS on 4 February.', '?Although 2018 CB is quite small, it might well be larger than the asteroid that entered the atmosphere over Chelyabinsk, Russia, almost exactly five years ago, in 2013,? said Paul Chodas, manager of the Center for Near-Earth Object Studies at NASA?s Jet Propulsion Laboratory in the US.', '?Asteroids of this size do not often approach this close to our planet?maybe only once or twice a year,? Chodas said.']"
0,livemint,Companies,02-08-2018 15:03,PTI,Bharat Forge Q3 net profit jumps 77.39% to Rs228.17 crore,"['Bharat Forge', 'Bharat Forge result', 'Bharat Forge profit', 'Bharat Forge Q3 profit', 'Bharat Forge Q3 result FY18']","Bharat Forge?s revenue from operations stood at Rs1,390.55 crore during the December quarter while it was Rs990.01 crore in the same period of previous fiscal","['New Delhi:Auto components major Bharat Forge on Thursday reported a 77.39% jump in net profit at Rs228.17 crore for the quarter ended on 31 December.', 'The company had posted a net profit of Rs128.62 crore for the same period in the previous fiscal. Its revenue from operations stood at Rs1,390.55 crore. It was at Rs990.01 crore in the same period of previous fiscal, Bharat Forge said in a regulatory filing.', 'Revenue from operations is not comparable due to introduction of GST from 1 July, which replaced excise duty and other input taxes, the company said.', 'Shares of the company were trading 3.38% higher at Rs730 on the BSE.']"
0,livemint,Politics,02-08-2018 15:15,PTI,"BSP, JD(S) announce alliance for Karnataka, Lok Sabha elections","['BSP', 'Janata Dal Secular', 'BSP-JDS alliance', 'Karnataka polls', '2019 general elections']",The BSP and the Janata Dal (Secular) have announced that they are entering into an alliance to contest the Karnataka assembly and 2019 general elections together,"['New Delhi:The Bahujan Samaj Party (BSP) and the Janata Dal (Secular) on Thursday announced that they are entering into an alliance to contest the Karnataka assembly polls together.', 'The alliance would continue in the 2019 Lok Sabha elections as well, BSP leader Satish Chandra Misra and JD (S)?s Danish Ali said at a press conference. They said the two parties would contest the Karnataka assembly polls due sometime in April together.', 'The term of the 224-member Karnataka assembly ends in May.', 'The Bharatiya Janata Party (BJP) wants to wrest power from the Congress which rules the state now.']"
